"","SYMBOL","GSM4143534","GSM4143535","GSM4143536","GSM4143537","GSM4143538","GSM4143539","GSM4143540","GSM4143541","GSM4143542","GSM4143543","GSM4143544","GSM4143545","GSM4143546","GSM4143547","GSM4143548","GSM4143549"
"38699","RPL23",1192,5904,1021,4511,1549,6921,1480,6342,1750,7730,1392,10937,1249,7627,1524,8059
"38700","TPTE2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"38701","CER1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"38702","SLC9A3R2",55,217,29,166,87,389,66,242,111,484,57,426,76,456,57,326
"38703","SDR42E1",61,298,54,200,122,477,121,478,51,287,75,427,71,370,98,485
"38704","TXNL1",209,1093,175,739,213,948,259,1108,206,893,263,1599,176,1075,289,1393
"38705","SLIT2",6,36,8,40,9,28,8,44,7,31,11,101,9,45,8,94
"38706","UBE4A",275,1474,231,1013,372,1694,410,1722,372,1550,347,2086,314,1818,363,2079
"38707","LHX2",14,85,23,103,19,75,23,130,1,16,22,130,2,32,24,109
"38708","ZFAND4",29,122,20,99,35,128,33,136,28,118,56,224,37,146,31,198
"38709","EGFEM1P",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"38710","SLC22A6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38711","ITGBL1",5,3,1,8,5,10,3,11,3,6,1,20,1,9,3,10
"38712","TRMT10A",23,125,13,72,30,126,30,126,18,101,26,166,7,114,29,147
"38713","CACNA2D4",0,4,2,1,1,1,1,4,0,6,2,6,1,4,0,7
"38714","TBC1D31",57,228,54,186,44,193,56,231,44,167,57,351,37,173,51,297
"38715","PPIG",298,1347,259,1155,137,723,192,856,201,871,297,1422,100,690,193,1116
"38716","LONP1",259,1398,227,1172,369,1595,475,2007,252,1096,427,1671,161,1260,431,1701
"38717","FBXO44",34,133,23,120,50,210,33,155,56,253,31,253,56,302,42,212
"38718","CPNE6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38719","MRFAP1",684,3346,491,2400,820,3580,880,3863,729,3135,798,4881,533,3929,907,4431
"38720","LOC93622",38,180,26,118,86,363,57,286,115,483,55,280,85,298,49,247
"38721","TADA2B",54,234,58,200,89,445,69,362,70,305,65,405,80,383,82,356
"38722","TBCK",36,168,29,134,27,132,37,157,51,185,35,259,31,162,30,222
"38723","RAB33A",1,3,1,1,1,1,0,2,0,2,1,2,1,3,1,7
"38724","RAB28",29,134,18,80,20,119,34,155,30,95,36,240,23,135,31,182
"38725","TJAP1",44,217,25,117,48,207,43,238,39,288,51,279,45,258,45,240
"38726","MYOCD",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"38727","KL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38728","ACP4",0,0,0,8,0,3,0,3,1,1,2,1,1,1,0,2
"38729","ST7-AS1",4,10,1,5,3,8,4,15,3,11,2,16,1,9,5,17
"38730","ST7-AS2",4,17,2,9,3,14,3,27,3,12,4,27,3,16,1,16
"38731","ST7-OT3",4,30,3,24,4,22,9,34,7,17,6,34,4,27,6,32
"38732","CGB5",0,3,1,1,0,3,0,1,0,3,1,1,0,3,0,2
"38733","RAB9BP1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"38734","CAPZA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38735","ARHGAP18",460,2482,371,1649,560,2357,608,2473,307,1365,425,3005,224,2165,526,2699
"38736","CADPS2",35,161,36,141,31,172,46,189,45,184,31,347,33,184,46,254
"38737","HPYR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38738","RAB9A",33,169,27,110,34,199,37,176,38,145,44,272,25,209,44,242
"38739","SLC9A3R1",209,1081,155,852,266,1096,243,1045,416,1879,273,1595,332,1292,203,1256
"38740","NRXN3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"38741","ADIPOQ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"38742","KIF3B",229,1215,168,851,328,1363,343,1426,309,1426,310,1512,278,1165,287,1395
"38743","ZFYVE9",66,399,68,356,130,544,120,437,92,364,121,640,99,465,95,484
"38744","PLAA",156,854,146,661,172,731,156,743,183,757,207,1037,123,789,194,1026
"38745","PPT2",17,64,14,47,21,93,24,72,10,54,26,110,10,100,16,93
"38746","TM9SF2",498,2317,370,1749,508,2248,572,2495,512,2261,601,4068,397,2862,665,3245
"38747","SLC22A8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38748","COX5A",213,1104,188,802,253,1116,306,1211,227,1024,244,1776,195,1204,295,1535
"38749","NRXN1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38750","NRXN2",1,6,1,2,0,2,0,2,1,4,1,15,1,7,0,2
"38751","GRHPR",114,635,88,407,152,710,146,626,166,779,129,957,153,732,131,823
"38752","OTOF",0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0
"38753","COG1",78,393,69,299,94,382,106,413,120,526,108,558,99,437,100,461
"38754","TSIX",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"38755","LIPG",52,238,28,114,32,133,56,186,53,211,49,520,17,294,36,372
"38756","SLC22A14",1,2,0,0,0,2,0,1,0,1,0,3,1,6,0,0
"38757","CD27",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"38758","SLC22A13",0,0,0,1,0,2,0,0,0,0,0,4,1,1,0,2
"38759","CIAO1",180,898,139,682,262,1189,235,1023,249,1111,221,1491,211,1285,208,1313
"38760","TGFBRAP1",92,440,83,375,148,717,133,637,198,835,106,678,265,830,106,657
"38761","HS6ST1",112,599,105,482,211,904,183,867,169,728,147,848,158,804,163,790
"38762","GCNA",2,4,1,5,0,6,2,3,1,1,1,6,0,5,0,6
"38763","NMT2",60,241,52,223,91,410,93,331,49,258,64,340,51,278,59,361
"38764","ACTR8",102,449,80,374,141,613,133,537,118,477,99,713,95,652,93,637
"38765","ATP5IF1",102,536,76,400,148,749,165,755,198,754,139,916,133,723,179,808
"38766","CLEC6A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38767","CPA5",0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
"38768","CD101",52,246,35,139,59,255,73,285,46,195,58,386,36,276,54,379
"38769","FOXP2",3,20,3,16,3,32,4,32,6,31,1,38,6,26,3,27
"38770","STOML1",4,34,3,16,12,39,7,38,1,35,12,58,2,50,10,39
"38771","ACVRL1",0,8,1,2,3,8,4,3,1,5,2,14,0,7,2,6
"38772","CD28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38773","RECQL5",22,172,28,117,47,190,46,185,37,172,46,228,23,176,33,208
"38774","PIGS",89,428,89,383,103,530,118,558,70,335,115,608,60,406,114,615
"38775","SERHL",15,68,10,62,33,116,26,122,13,61,21,73,12,75,26,97
"38776","RECQL4",178,782,181,770,180,815,272,1242,35,182,198,962,31,486,236,950
"38777","TTYH2",39,142,22,99,63,280,45,179,36,156,35,198,43,208,44,210
"38778","TRS-TGA2-1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"38779","GRAP2",0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,1
"38780","MUC16",1,2,0,1,0,1,0,1,0,2,0,8,0,22,0,4
"38781","POM121L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38782","CGB7",3,9,2,8,5,6,2,5,4,24,3,20,3,18,1,13
"38783","SELENOF",332,1712,261,985,338,1491,443,1905,334,1346,381,2998,255,1990,438,2539
"38784","LRRC4B",1,12,1,11,5,9,0,9,2,6,5,31,2,23,0,23
"38785","HTRA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38786","CAMK2N2",4,33,8,35,7,23,23,41,0,8,4,53,0,30,7,63
"38787","FTMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38788","ZNF101",30,149,29,118,28,134,44,159,14,68,31,178,15,99,27,168
"38789","LPXN",1,15,7,6,3,11,3,7,6,22,3,23,6,22,2,20
"38790","SYAP1",215,879,145,665,239,1036,237,1021,206,892,207,1268,182,932,226,1144
"38791","LENG9",13,50,11,53,20,77,6,38,15,58,22,116,7,99,7,70
"38792","ZRANB2",171,875,132,622,189,715,237,998,160,650,205,1380,117,875,243,1349
"38793","TMPRSS11D",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"38794","SFXN1",439,2280,412,1810,413,1962,505,2248,325,1465,524,2953,213,1935,439,2691
"38795","HSPB9",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"38796","PEX16",33,126,31,109,43,226,30,137,56,249,34,202,36,175,31,157
"38797","SFXN5",10,40,8,26,21,75,23,99,12,39,12,70,6,55,17,63
"38798","CD80",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"38799","SNRNP40",165,658,65,359,138,628,232,911,73,410,151,932,54,676,158,947
"38800","ORMDL1",43,209,20,112,50,200,63,228,44,159,56,290,37,201,55,262
"38801","ORMDL3",72,233,36,160,78,358,62,336,49,206,64,395,54,317,76,359
"38802","PAXBP1",68,369,80,258,72,308,95,449,53,243,112,481,43,342,103,477
"38803","TMEM203",81,362,71,217,73,408,102,467,56,284,107,533,51,407,105,452
"38804","ARHGAP29",1153,5661,1176,5127,1451,6275,1213,5158,1172,4908,1299,5204,975,3594,935,4574
"38805","CGB8",1,1,1,4,0,1,1,1,0,1,0,3,0,2,0,0
"38806","MED21",86,460,79,327,91,438,120,519,64,256,116,653,63,393,107,596
"38807","SYTL3",385,1939,308,1458,337,1613,344,1577,521,2256,440,2715,184,2224,309,2295
"38808","SYTL4",24,106,27,86,13,72,14,92,8,49,28,145,5,88,23,136
"38809","SYTL5",4,18,4,11,0,7,3,12,3,5,4,79,0,21,3,49
"38810","ENTREP1",5,18,2,17,8,28,5,35,4,34,1,43,9,40,6,31
"38811","ARHGAP12",408,1875,314,1388,555,2462,441,2079,394,1892,478,2498,441,2173,450,2218
"38812","RP1L1",0,5,0,1,0,1,0,4,0,1,2,4,0,0,0,2
"38813","TJP2",87,373,58,236,93,418,106,484,56,247,102,563,39,403,94,533
"38814","CDRT3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"38815","FADS2",48,230,41,157,51,222,43,241,31,200,48,287,32,250,61,259
"38816","CDRT7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38817","CDRT8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"38818","CDRT15P1",0,1,0,1,1,2,1,0,0,0,0,3,0,1,0,1
"38819","DDX23",228,1138,172,745,298,1322,400,1595,177,808,307,1491,118,1143,329,1455
"38820","ABCC12",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
"38821","SNORD46",0,2,1,2,0,1,0,5,0,1,0,2,1,2,0,1
"38822","SNORD38A",0,2,1,2,0,2,1,2,1,1,1,1,0,0,1,2
"38823","SNORD38B",1,2,1,2,0,4,1,2,1,2,2,3,1,4,3,3
"38824","CRIPT",43,204,29,111,45,211,56,203,55,238,44,435,42,288,55,351
"38825","CD86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38826","CYP7B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38827","HAND1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"38828","ZNF264",72,360,50,247,109,464,95,357,84,382,73,654,70,641,62,557
"38829","NTN1",23,81,11,42,11,74,33,95,58,242,21,225,51,186,16,170
"38830","OPN4",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"38831","FOXQ1",2,8,0,3,2,10,1,12,2,24,1,58,1,37,4,23
"38832","GNG8",0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
"38833","DNAJA1P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38834","H2AZ2",326,1611,261,1185,323,1467,582,2389,98,467,413,1959,120,967,428,2196
"38835","KCNK6",32,186,31,164,129,630,85,343,83,382,41,219,111,280,74,236
"38836","EPSTI1",0,4,1,3,0,0,0,3,0,0,1,11,0,1,1,1
"38837","TP53INP1",54,309,15,54,232,1030,29,88,502,2231,40,709,735,2158,32,646
"38838","CDYL",82,535,69,370,106,484,135,608,85,410,124,783,80,482,136,638
"38839","CDY2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38840","ECEL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38841","PPP1R14A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"38842","ABCG2",10,33,6,25,8,34,10,39,7,43,5,50,9,45,8,58
"38843","TNFRSF8",0,0,0,5,0,1,1,0,0,0,0,1,0,1,0,4
"38844","CHST2",8,42,5,25,4,27,11,34,13,44,9,75,7,39,9,45
"38845","NCR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38846","NCR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38847","MED23",79,364,52,231,98,413,87,336,132,614,92,592,132,581,62,540
"38848","TNFSF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38849","MED17",120,597,75,414,127,565,139,658,138,575,146,857,107,685,168,777
"38850","MED26",23,123,25,119,47,182,45,185,23,93,34,189,35,136,45,144
"38851","MED27",39,220,45,181,69,302,68,327,45,208,62,367,47,292,91,381
"38852","MED7",19,117,14,53,25,121,25,90,24,63,22,138,15,102,27,107
"38853","QKI",69,330,63,287,129,562,129,617,54,209,94,515,67,396,103,547
"38854","ITM2B",230,1169,132,488,210,909,223,874,348,1499,287,1902,262,1409,185,1468
"38855","GSTO1",293,1356,248,1109,301,1179,252,1262,245,931,304,1859,163,963,355,1542
"38856","AIM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38857","MAP4K4",433,2023,394,1656,749,3226,569,2519,558,2431,501,2929,570,2865,531,2913
"38858","CD33",1,6,1,12,3,20,2,12,4,10,3,15,7,14,4,12
"38859","LY86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38860","EIF2AK3",33,167,27,123,52,192,47,228,37,194,39,346,49,233,49,285
"38861","ITM2A",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"38862","GGPS1",53,259,38,186,65,322,73,302,42,231,60,551,61,338,78,433
"38863","HOMER3",36,221,35,173,58,266,80,301,53,230,79,406,37,317,72,321
"38864","HOMER2",6,14,3,10,2,7,0,16,5,18,0,16,2,13,1,19
"38865","HOMER1",137,631,77,423,137,624,133,582,93,390,151,920,73,629,118,806
"38866","FHL5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38867","ARHGEF6",9,32,6,33,3,40,8,40,4,40,12,58,3,26,7,50
"38868","SIGLEC6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38869","RASAL2",64,261,61,291,90,412,98,374,77,285,76,413,98,385,63,427
"38870","PICK1",30,134,32,154,70,255,55,178,57,249,49,206,49,244,49,195
"38871","HAND2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38872","AKAP7",6,29,1,21,5,26,5,23,11,39,7,48,5,32,2,32
"38873","IL27RA",71,337,69,303,89,375,100,400,71,318,81,491,60,305,84,417
"38874","SH3BP5",49,172,25,103,43,199,43,169,63,199,43,329,37,224,37,268
"38875","PCYT1B",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"38876","CHST3",70,353,49,211,118,512,127,568,105,393,86,330,90,444,86,335
"38877","CD34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38878","EIF4E2",99,601,138,598,110,539,124,549,170,734,159,1102,79,728,119,899
"38879","AKAP6",10,53,11,45,2,27,15,38,5,33,12,98,6,44,6,80
"38880","THEMIS2",10,71,11,48,9,56,16,59,19,58,16,138,11,71,11,120
"38881","ATG5",123,609,96,382,108,432,148,607,94,397,122,911,61,496,138,824
"38882","ROCK2",440,2139,385,1646,473,2204,493,2168,281,1215,479,2311,222,1636,359,2155
"38883","NAPSA",1,4,1,2,0,0,0,2,2,0,0,2,0,3,0,3
"38884","MED20",40,172,28,83,34,156,43,193,33,134,39,223,30,208,36,225
"38885","CABP1",0,4,0,2,0,3,1,0,1,0,0,9,2,5,0,3
"38886","MAPK8IP1",22,100,26,102,28,123,28,124,10,58,24,191,14,126,37,124
"38887","CD36",0,1,0,0,1,0,0,1,2,5,0,1,1,3,0,1
"38888","ONECUT2",26,125,46,134,93,422,75,319,35,162,52,195,83,358,32,308
"38889","SLC25A27",2,9,0,4,1,6,1,7,0,1,0,10,0,1,0,5
"38890","STX8",24,144,33,119,20,100,29,119,39,159,35,234,28,150,26,188
"38891","CHST10",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"38892","PIGL",46,237,45,180,39,183,72,316,16,84,51,307,18,145,63,249
"38893","PIGB",11,57,9,30,23,72,15,72,17,57,17,134,19,75,22,89
"38894","PGS1",49,240,55,186,62,246,59,260,61,221,64,358,36,258,52,301
"38895","SCARB1",298,1398,198,903,404,1715,394,1807,379,1637,311,2000,263,2100,335,1754
"38896","PSMF1",209,1093,168,846,317,1436,322,1392,263,1141,278,1569,238,1320,298,1450
"38897","KIF23",219,1015,238,952,174,726,383,1622,8,40,302,1153,13,211,329,1233
"38898","AKAP5",1,3,1,10,2,3,1,12,1,1,1,4,3,3,3,11
"38899","TBX4",0,2,0,0,1,0,0,1,0,1,0,2,0,2,0,2
"38900","SLC4A7",151,642,169,643,178,847,192,777,106,379,180,1394,157,979,150,1417
"38901","SLC4A8",1,16,4,23,1,11,5,21,3,17,7,47,5,18,7,31
"38902","MYOT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"38903","ACY1",26,143,25,103,42,163,28,118,41,165,23,218,24,158,19,192
"38904","SCARB2",267,1285,165,661,224,993,275,1187,194,876,290,2269,176,1252,296,1771
"38905","MAGED1",187,923,131,617,153,737,200,878,204,929,246,1684,100,958,156,1248
"38906","RPH3AL",13,108,18,68,29,101,20,96,23,75,19,199,23,130,22,142
"38907","XAGE2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38908","PAGE4",1,1,0,4,0,0,1,2,0,0,0,0,0,1,0,4
"38909","ADAMTS4",0,1,0,0,0,1,0,2,0,0,0,2,0,1,1,3
"38910","ADAMTS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38911","ADAMTS2",2,11,3,12,7,15,8,24,1,4,3,40,2,19,2,26
"38912","CD37",9,36,9,26,19,63,16,52,8,26,8,44,6,40,9,53
"38913","ADAMTS1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"38914","PMPCB",159,882,128,600,153,650,194,779,160,771,207,1281,111,923,204,1049
"38915","FXR2",128,600,106,414,164,706,193,718,190,828,165,940,139,852,160,826
"38916","GAL3ST1",2,5,2,5,0,1,2,6,1,1,3,22,1,6,0,5
"38917","STXBP5L",1,3,1,3,0,2,0,1,0,0,0,1,0,1,0,4
"38918","LITAF",178,945,147,583,177,754,181,844,270,1141,210,1966,169,1317,199,1419
"38919","SPTLC2",283,1422,206,884,296,1450,246,1072,310,1390,323,2332,206,1938,225,2026
"38920","GDF15",306,1468,89,400,632,2914,219,876,3711,16723,407,4395,1921,9057,362,2933
"38921","TBPL1",44,178,33,163,32,186,42,161,47,189,39,333,41,213,37,280
"38922","CD38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38923","NPEPPS",436,2299,342,1555,633,2784,673,2755,521,2209,524,3410,469,2662,623,3202
"38924","EEF1E1",43,224,38,156,59,264,74,301,42,183,62,386,30,270,74,369
"38925","SCAMP1",231,1138,181,716,195,939,193,876,230,1002,247,2074,173,1446,217,1570
"38926","TECR",221,1162,341,1448,220,1033,302,1522,142,608,338,1740,93,866,353,1356
"38927","VPS4B",190,1016,147,729,218,1076,248,1102,245,942,228,1519,200,1063,245,1339
"38928","MPDU1",75,348,120,472,108,540,142,607,76,299,102,477,55,393,172,465
"38929","GOSR1",129,607,93,498,160,698,187,853,161,703,176,947,108,738,140,817
"38930","TMEM59",184,833,71,416,181,801,179,805,217,909,181,1698,195,1199,215,1179
"38931","BAG5",127,624,103,431,214,896,186,841,132,643,137,689,126,681,163,670
"38932","ENTPD1",52,228,44,165,88,428,64,351,63,266,71,413,64,376,70,379
"38933","BAG4",132,618,121,488,180,731,188,791,90,378,148,1049,77,627,161,928
"38934","BAG3",213,996,187,802,236,993,330,1363,360,1746,280,1462,280,1357,324,1590
"38935","BAG2",148,788,138,614,178,794,241,935,112,457,192,967,128,765,207,1063
"38936","POLR1C",91,418,85,335,123,558,127,598,110,480,121,651,102,596,104,590
"38937","ZNF254",9,64,9,48,17,77,23,81,8,45,19,98,11,73,13,97
"38938","GMFG",0,1,0,0,0,0,1,2,0,1,1,0,0,0,1,0
"38939","PTGES",38,211,33,133,116,409,63,266,156,710,41,436,163,558,87,348
"38940","TP53I11",97,435,79,286,130,564,102,512,334,1611,101,876,424,887,82,709
"38941","EI24",478,2305,405,1598,574,2603,434,1719,940,4156,458,3028,862,3537,421,2616
"38942","ENTPD2",27,102,18,58,30,95,18,98,37,177,23,221,24,168,16,155
"38943","TP53I3",16,79,13,39,56,333,13,42,666,3288,17,179,549,1443,26,142
"38944","CIR1",43,192,42,185,36,208,44,166,55,206,46,296,34,173,32,262
"38945","NRG2",1,14,2,10,1,5,0,9,1,6,4,26,3,2,3,13
"38946","IGDCC3",2,3,0,3,2,2,0,3,0,1,2,8,0,2,1,2
"38947","RAB3D",46,323,42,181,77,271,68,274,57,237,59,702,31,403,47,488
"38948","APBA3",21,84,22,68,21,121,24,136,30,115,26,168,20,120,30,133
"38949","CXCL14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38950","ENTPD6",160,611,124,556,222,975,217,865,155,858,211,795,180,796,223,825
"38951","ATP6V1G1",133,695,82,400,205,914,209,815,155,696,142,1183,157,949,184,949
"38952","ATP5MF",82,342,56,253,101,457,124,469,72,328,88,575,49,458,93,510
"38953","SPAG7",57,232,35,158,73,294,76,270,44,189,50,410,37,238,59,300
"38954","MRPL33",46,229,31,103,48,236,54,195,65,244,42,424,57,304,53,342
"38955","SEC22B",102,618,89,412,149,647,136,595,140,646,144,1024,94,715,172,852
"38956","MACROH2A1",396,1918,322,1390,444,1930,527,2231,352,1525,408,2608,325,1837,455,2450
"38957","ATP5MJ",101,546,88,364,140,643,158,623,144,583,137,869,122,601,143,724
"38958","CHD1L",144,675,126,510,115,616,159,602,123,517,148,968,91,676,140,846
"38959","VPS26A",204,993,115,541,210,989,238,1026,153,711,185,1453,160,939,248,1357
"38960","ENTPD3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"38961","CCL4L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38962","MINPP1",84,409,57,272,69,365,100,418,72,334,99,633,65,455,103,528
"38963","H6PD",58,317,30,127,55,246,48,285,69,308,50,396,30,301,40,370
"38964","BCAR1",65,354,72,324,99,510,140,642,89,482,140,818,98,690,133,673
"38965","GTPBP1",94,476,102,441,130,636,204,849,105,336,141,676,90,450,152,665
"38966","GABBR2",0,0,0,0,1,1,0,1,5,21,0,3,1,8,0,1
"38967","CEP41",21,166,15,109,52,197,36,196,14,85,30,236,14,169,44,226
"38968","GTF2IRD1",60,283,54,251,61,279,103,377,43,175,84,501,43,294,74,366
"38969","ENTPD5",37,226,33,139,49,262,65,214,41,207,60,306,43,239,48,278
"38970","GOSR2",70,400,73,334,138,644,132,535,105,451,100,488,82,473,115,451
"38971","NR1D1",100,504,95,425,113,486,170,741,79,452,136,1127,75,759,105,854
"38972","GDF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38973","CLOCK",257,1282,272,1167,350,1542,363,1490,234,993,293,1749,225,1575,259,1691
"38974","SPAG6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"38975","BABAM2",45,190,32,163,67,259,62,243,74,262,50,338,50,280,55,266
"38976","CDC42BPB",279,1191,169,802,292,1350,335,1274,382,1693,356,1785,310,1484,241,1520
"38977","CD40",28,137,16,71,33,101,39,138,28,129,30,264,12,148,33,222
"38978","SOX13",56,246,42,149,53,254,64,326,35,188,62,414,22,258,43,309
"38979","PREPL",140,616,90,468,130,626,158,616,197,786,147,1110,120,998,148,841
"38980","APOBEC3B",27,107,19,100,9,46,30,128,3,20,25,311,6,78,20,225
"38981","ENTPD4",135,601,130,539,134,675,174,666,115,591,176,946,140,659,140,858
"38982","RBM39",292,1408,236,1026,304,1302,398,1788,201,974,351,1694,184,1255,406,1666
"38983","KIF20B",216,944,240,979,159,704,300,1255,32,125,179,886,27,210,307,1012
"38984","CREB5",1,4,2,12,1,21,10,27,0,0,5,27,1,9,5,26
"38985","MAD2L1BP",39,206,27,141,40,186,44,209,34,168,48,346,30,212,48,289
"38986","PRDX6",606,2953,439,1936,884,3914,781,3503,658,2783,647,4229,589,3476,774,3825
"38987","WTAP",204,929,155,682,176,842,238,1083,147,621,227,1320,130,814,232,1139
"38988","CD40LG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38989","AKAP12",6243,30169,4833,20834,7662,34286,6947,29832,4953,21758,6395,41421,3966,27478,4818,35836
"38990","IER2",260,1164,164,734,229,1133,396,1588,181,815,301,1474,102,867,260,1120
"38991","CYTIP",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"38992","SMAD5-AS1",0,1,0,2,0,3,0,3,1,1,0,3,0,4,0,1
"38993","CD44",2078,10036,1529,6615,2177,9859,2095,8787,2449,10468,1976,14010,1846,10755,1821,10813
"38994","PITPNM1",96,446,85,407,140,710,114,595,173,927,110,820,210,760,140,671
"38995","PDIA4",571,2939,361,1480,518,2262,742,3249,752,3342,779,4700,312,3276,672,3944
"38996","NFE2L3",124,557,65,305,153,588,180,647,129,538,136,1073,104,690,134,981
"38997","RNF14",117,546,81,337,118,419,89,412,126,556,147,997,74,699,111,663
"38998","VPS9D1",39,222,38,156,77,392,67,318,66,322,60,258,54,366,53,296
"38999","CARTPT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39000","RAB36",21,77,9,48,32,146,23,118,10,69,26,89,15,104,32,115
"39001","CD47",118,535,94,391,87,421,115,586,64,302,127,966,54,417,105,793
"39002","RIN1",59,293,61,237,122,570,83,398,218,875,80,426,169,723,88,480
"39003","NCOR1",59,295,73,327,67,322,83,386,55,255,97,315,66,333,80,378
"39004","NCOR2",281,1480,261,1090,467,2098,428,1900,609,2447,429,2485,467,2774,298,2122
"39005","GDA",406,2137,365,1605,730,3168,570,2483,313,1496,392,3612,336,4200,498,3286
"39006","RNF7",114,532,55,221,153,639,123,561,113,525,85,759,117,659,136,615
"39007","MTRF1",9,81,15,60,16,56,22,99,20,75,21,122,11,75,22,99
"39008","TRAF4",129,556,96,376,337,1415,197,886,438,2008,180,1066,432,1701,204,917
"39009","ABCG1",4,11,2,11,2,10,4,14,8,14,4,66,3,19,0,31
"39010","CD48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39011","CELSR1",72,380,65,293,75,367,128,528,109,490,104,597,121,542,85,559
"39012","KLK4",1,3,0,2,0,3,1,0,0,3,1,11,0,5,0,6
"39013","TCL1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39014","AATK",1,11,3,6,5,17,5,12,5,11,2,32,3,34,3,27
"39015","GUCA1C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39016","SNCAIP",0,1,0,4,1,0,0,1,0,0,1,2,1,2,0,0
"39017","RGS6",7,39,2,21,12,70,12,42,17,67,9,90,24,76,7,59
"39018","CLCA3P",0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,1
