"","SYMBOL","GSM1921811","GSM1921812","GSM1921813","GSM1921814","GSM1921815","GSM1921816","GSM1921817","GSM1921818"
"23091","OR7E47P",0,0,0,0,0,0,0,0
"23092","GDI1",1744,4186,4755,3088,4295,4308,1548,4698
"23093","OR7E24",0,0,0,1,0,0,0,0
"23094","GDI2",3746,7429,9554,6186,9646,8862,4048,9395
"23095","OFCC1",0,0,0,0,0,0,0,0
"23096","OR7C2",0,0,0,0,0,0,0,0
"23097","OR7A5",0,0,0,0,0,0,0,0
"23098","SEC14L3",1,0,1,0,0,0,0,0
"23099","OR7C1",0,0,0,0,1,0,0,0
"23100","BRD3OS",254,510,797,478,756,576,311,675
"23101","BEST4",7,5,20,6,18,12,5,8
"23102","POM121L4P",0,0,0,0,0,0,0,0
"23103","HS6ST3",5,6,20,4,8,6,3,8
"23104","MDGA1",2,3,4,2,1,1,1,4
"23105","MAGEA2B",0,1,9,5,1,0,2,5
"23106","NPAS4",0,1,7,4,0,1,0,2
"23107","RGL4",192,385,907,405,484,396,189,560
"23108","GDNF",0,1,0,1,0,1,0,0
"23109","NAP1L5",21,57,36,35,90,87,25,79
"23110","OR4F4",0,0,0,0,0,0,0,0
"23111","OR4F3",1,1,2,2,4,0,0,2
"23112","OR4E2",0,0,0,0,0,0,0,0
"23113","OR4E1",0,0,0,0,0,0,0,0
"23114","OR4D1",0,0,0,0,0,0,0,0
"23115","GEM",3,5,3,7,7,5,7,3
"23116","D21S2088E",0,0,0,0,0,0,0,0
"23117","LINC00307",0,0,0,0,0,0,0,0
"23118","OR2W1",0,0,0,0,0,0,0,0
"23119","OR2V1",0,0,0,0,0,0,0,0
"23120","OR2T1",0,0,0,0,0,0,0,0
"23121","PIPSL",82,141,283,194,173,157,80,219
"23122","ADGRF1",274,449,1032,654,788,679,533,1606
"23123","AMFR",2861,5913,9150,5489,6716,5868,2745,7127
"23124","GFAP",2,3,9,4,6,2,5,7
"23125","PGBD2",191,354,729,381,419,360,183,514
"23126","PGBD3",75,178,315,194,144,146,75,225
"23127","RNU12",0,0,2,0,4,2,1,2
"23128","DAOA",0,0,0,0,0,0,0,0
"23129","ATP5MGL",0,0,2,2,2,4,1,5
"23130","OR2J2",0,0,0,0,0,0,0,0
"23131","GFER",213,455,748,444,583,501,271,691
"23132","OR2H1",0,0,0,0,0,0,0,0
"23133","GFI1",20,80,68,44,58,58,20,54
"23134","GFPT1",1884,3596,4303,2441,3833,3698,1265,3251
"23135","OR1L3",0,0,0,0,0,0,0,0
"23136","OR1L1",0,0,0,0,0,0,0,0
"23137","GFRA1",0,1,1,0,1,3,0,2
"23138","OR1J2",0,0,0,0,0,0,0,0
"23139","NUFIP1",367,888,857,640,1108,1066,351,966
"23140","GFRA2",0,0,0,0,0,0,0,0
"23141","RPS6KC1",776,1327,1963,1056,1427,1144,598,1413
"23142","SH3YL1",528,893,1716,897,1336,1176,523,1306
"23143","GFRA3",0,1,0,0,0,1,0,3
"23144","HAVCR1",0,0,0,0,0,0,0,0
"23145","SNORD12C",15,38,56,32,38,44,11,31
"23146","RNU105C",0,0,0,0,0,0,0,0
"23147","RNU105B",0,0,0,0,0,0,0,0
"23148","SNORA73B",88,119,228,145,165,165,64,176
"23149","SNORD81",149,169,377,181,298,213,90,238
"23150","GGCX",2128,3451,6714,3507,4835,3867,1782,4687
"23151","SNORD79",292,355,934,384,557,367,165,402
"23152","SNORD102",70,87,165,112,133,106,37,101
"23153","SNORD4B",16,28,72,34,35,35,12,41
"23154","SNORD4A",39,52,133,67,102,86,30,78
"23155","SNORD80",536,684,1392,621,1257,928,294,826
"23156","SNORA72",24,36,71,42,67,67,22,46
"23157","SNORA71B",33,60,88,42,80,63,25,84
"23158","SNORA71A",20,33,61,25,63,55,11,53
"23159","SNORA70",153,273,569,297,353,289,122,416
"23160","SNORA69",19,42,64,32,48,37,7,54
"23161","GGT1",7,13,39,23,18,14,2,37
"23162","SNORA68",27,50,88,65,52,67,23,80
"23163","SNORA67",98,163,298,155,226,184,74,222
"23164","SNORA66",18,27,40,14,28,26,5,15
"23165","SNORA65",23,24,90,34,52,43,14,40
"23166","SNORA64",65,124,253,153,225,187,69,181
"23167","SNORD63",26,40,69,41,47,38,11,33
"23168","SNORD62A",5,6,3,4,7,9,0,5
"23169","SNORD61",0,1,0,0,0,2,1,1
"23170","SNORD60",54,109,183,78,125,105,47,106
"23171","SNORD59A",17,25,45,18,34,32,11,26
"23172","GGT3P",0,2,3,3,1,2,2,6
"23173","SNORD58B",102,196,250,160,265,253,83,230
"23174","SNORD58A",35,55,128,61,94,71,24,63
"23175","SNORD57",103,174,333,185,283,230,83,255
"23176","SNORD56",84,159,319,184,280,204,73,213
"23177","SNORD54",34,62,121,70,80,65,28,86
"23178","SNORD53",2,4,13,4,6,4,1,2
"23179","SNORD52",96,122,341,143,195,152,62,184
"23180","SNORD51",12,23,47,17,22,29,15,26
"23181","SNORD50A",15,18,34,14,43,26,9,20
"23182","AMH",60,64,221,42,173,106,53,101
"23183","SNORD49A",187,283,491,244,460,314,128,304
"23184","SNORD48",47,107,168,94,135,128,42,131
"23185","SNORD47",394,575,1324,569,1026,779,307,802
"23186","SNORD45B",133,185,333,145,247,212,77,175
"23187","SNORD45A",64,116,216,94,134,111,42,99
"23188","SNORD44",133,226,536,298,397,291,136,344
"23189","SNORD43",32,57,156,98,80,76,25,79
"23190","SNORD42B",17,19,52,22,33,25,14,42
"23191","SNORD42A",13,13,35,17,26,21,9,18
"23192","GGTA1",0,0,0,0,0,1,0,1
"23193","SNORD41",2,6,5,7,5,6,2,11
"23194","SNORD55",9,22,39,17,28,22,10,40
"23195","SNORD37",7,14,23,10,11,36,3,15
"23196","SNORD36C",39,62,134,51,110,88,29,78
"23197","SNORD36B",23,45,70,23,58,52,22,52
"23198","SNORD36A",148,250,413,230,406,338,126,333
"23199","SNORD35A",45,92,149,84,136,116,41,128
"23200","SNORD34",22,56,95,62,73,79,26,71
"23201","SNORD33",16,41,69,29,52,49,14,63
"23202","SNORD32A",51,100,215,123,161,137,39,170
"23203","SNORD24",20,18,54,30,47,31,15,49
"23204","SNORA74A",7,13,20,14,11,10,6,14
"23205","SNORD14A",70,111,198,94,130,114,48,140
"23206","RNU11",0,0,0,1,1,2,0,1
"23207","RNU6-1",3,5,11,10,9,8,10,9
"23208","RNU5F-1",0,1,1,1,1,2,0,2
"23209","RNU5E-1",1,0,0,0,1,1,1,0
"23210","B4GALT1",9860,14376,29898,12826,24871,16849,11191,21459
"23211","RNU5D-1",0,0,0,0,0,1,1,2
"23212","RNU5A-1",0,1,0,0,1,0,0,1
"23213","RNU5B-1",0,0,0,0,0,0,0,0
"23214","RNU4-2",0,1,1,0,0,1,0,1
"23215","RNU4-1",0,0,1,0,2,0,1,1
"23216","SNORD3P3",0,0,0,0,0,0,0,0
"23217","SNORD3B-1",3,11,11,7,9,14,4,21
"23218","GGT7",137,192,516,275,285,255,146,325
"23219","RNVU1-18",0,0,0,1,0,0,1,2
"23220","RNVU1-7",1,1,1,1,1,1,1,3
"23221","RNU1-3",2,2,2,2,2,1,1,4
"23222","GGT5",100,26,228,4,280,39,102,56
"23223","RNU1-2",0,1,0,0,2,0,0,2
"23224","RNU1-1",3,2,4,2,3,2,1,6
"23225","STEAP1",395,557,705,399,1088,971,299,807
"23226","OPLAH",472,1147,1334,899,931,988,403,1470
"23227","GH1",0,0,0,0,0,0,0,0
"23228","GH2",0,0,0,0,0,0,0,0
"23229","AMHR2",0,0,1,0,0,0,0,0
"23230","GHR",27,11,137,39,96,37,34,41
"23231","GHRH",0,0,0,0,0,0,0,0
"23232","GHRHR",0,0,0,0,0,0,0,0
"23233","GHSR",0,0,1,0,0,0,0,0
"23234","CBLIF",0,0,0,0,0,0,0,0
"23235","GIP",0,0,0,0,0,0,0,0
"23236","SMR3A",0,0,0,0,0,0,0,0
"23237","RANBP6",988,1620,2560,1362,2385,2121,991,2330
"23238","COPG2",820,1927,1910,1462,1863,1924,730,2169
"23239","HBP1",525,1112,1400,893,1131,985,429,1201
"23240","GIPR",22,49,64,48,30,31,11,34
"23241","NBEA",34,9,110,12,92,12,24,10
"23242","GJA1",1,2,1,1,3,1,0,2
"23243","CHORDC1",1220,2044,3525,2136,3290,3148,1266,3223
"23244","ZNF285",27,57,129,63,95,85,54,118
"23245","SEC22A",489,794,1388,774,986,740,423,987
"23246","AP3M1",1408,3037,4103,2687,3516,3414,1410,3634
"23247","PABPC1",48045,108647,152363,117237,116064,120088,51530,148372
"23248","AKAP8L",1052,2283,3474,2158,2785,2655,1056,3152
"23249","RNF11",873,1677,2222,1246,1845,1653,904,1751
"23250","TRUB2",427,905,1224,810,1077,1006,427,1088
"23251","GPR160",47,55,193,94,102,61,71,112
"23252","FETUB",1,4,6,3,1,0,0,4
"23253","CYFIP2",471,819,2335,1353,835,462,420,760
"23254","ABL2",1734,3582,6285,3761,2952,3105,1575,4547
"23255","AMPD1",0,0,0,0,0,0,0,0
"23256","GJA3",660,1421,1209,886,1311,1378,354,1096
"23257","DNAJC2",1275,2831,3861,2375,3815,3663,1375,3828
"23258","TCL6",0,0,0,0,0,0,0,0
"23259","USP21",587,1079,1805,992,1925,1629,594,1666
"23260","FGF22",2,2,5,4,0,1,3,4
"23261","GJA4",0,1,1,0,2,1,0,1
"23262","TPK1",104,214,254,154,163,159,59,168
"23263","KCNV1",0,0,0,0,0,0,0,0
"23264","CNPPD1",871,1942,2880,1932,2039,1966,910,2955
"23265","BEX3",664,1275,2276,1331,1503,1367,850,1959
"23266","DNAI1",0,0,0,1,5,1,1,1
"23267","GJA5",200,241,5951,2389,280,145,2023,4070
"23268","NPTN",3432,5288,10828,5404,8417,6246,3259,7329
"23269","FOXD3",0,0,0,0,0,0,0,0
"23270","FOXB1",0,0,2,1,0,1,0,1
"23271","GJA8",0,0,0,0,0,0,0,0
"23272","MLH3",544,856,1468,800,1311,1152,483,1266
"23273","NPHP3",246,428,673,364,586,488,186,463
"23274","ATP2C1",4542,8049,13228,7661,10071,8250,4208,10433
"23275","ZBTB32",12,15,25,15,10,14,6,18
"23276","ACAD8",760,1449,1963,1183,1858,1789,599,2029
"23277","NOX1",4,3,7,5,10,7,6,5
"23278","SIGLEC7",0,0,0,0,0,0,0,0
"23279","TRMT2A",651,1224,1954,992,1660,1517,606,1829
"23280","PKD2L2",61,79,199,78,131,84,47,119
"23281","LAT",24,31,139,52,70,45,22,70
"23282","UTP25",1509,3177,4291,2729,3710,3467,1473,3810
"23283","PELP1",1683,3576,5085,3037,5315,4832,2000,5705
"23284","SND1",7177,19453,22173,17565,18895,20467,7865,25286
"23285","GJB1",0,0,0,0,0,0,0,1
"23286","GJB2",1237,2576,2559,1953,4429,4779,1320,4722
"23287","ANKRD1",2,2,182,59,2,2,14,18
"23288","NSG1",141,324,261,178,276,242,83,214
"23289","STAU2",427,774,1118,746,964,779,444,981
"23290","PPA2",988,2071,2334,1364,2598,2172,1005,2140
"23291","GHITM",2914,6383,6739,4010,4808,4321,1922,4238
"23292","GJB3",3562,9347,9199,6906,8360,9259,2722,9250
"23293","DAPP1",238,327,900,388,480,311,347,813
"23294","VPS41",817,1714,1983,1361,1547,1636,622,1801
"23295","LAMP3",106,31,1514,114,560,88,528,462
"23296","TSPAN13",1118,1639,3240,1831,3455,2503,1296,2868
"23297","LYPD3",364,1020,813,499,1005,932,365,1034
"23298","B9D1",291,532,798,431,748,599,269,682
"23299","RPUSD2",160,436,490,314,472,418,187,504
"23300","MTBP",574,1054,1354,809,1353,1296,462,1274
"23301","FOXP1",478,1114,1228,868,1270,1204,481,1231
"23302","B3GAT1",1,9,24,6,17,6,10,14
"23303","UQCRQ",1514,2979,4207,2388,3646,3063,1549,3564
"23304","GJB5",1423,3194,3225,2098,3645,3368,1108,3195
"23305","ST6GALNAC4",415,1000,1542,833,1213,1115,513,1326
"23306","CACNG5",0,0,0,0,1,1,0,0
"23307","CACNG4",1,1,0,0,0,0,0,0
"23308","KCNMB3",25,56,55,53,41,79,22,76
"23309","TRAPPC3",667,1509,2098,1213,1665,1484,729,1993
"23310","TAF5L",1719,3760,4654,2978,4407,4126,1744,4415
"23311","CLUL1",8,7,13,6,11,5,4,7
"23312","SND1-IT1",0,4,2,3,2,3,2,4
"23313","AMPD2",1215,2496,3685,2114,3412,3219,996,3141
"23314","GK",94,137,239,96,472,341,133,246
"23315","CACYBP",2879,5555,5981,3568,7522,6763,2786,6498
"23316","EIF2AK1",3642,8384,10180,6840,9894,9374,3474,8895
"23317","ARRDC2",425,1021,1202,734,935,824,339,1059
"23318","ZBTB11",1277,2248,3963,2221,2753,2744,1084,2870
"23319","DMAC2L",236,464,705,382,503,507,195,547
"23320","SDCBP2",129,339,385,275,219,246,113,402
"23321","NALF2",192,540,931,831,481,673,275,1162
"23322","BBC3",53,148,290,162,136,145,58,192
"23323","PDE7B",0,0,2,0,4,0,3,0
"23324","GK2",0,0,0,0,0,0,0,0
"23325","DKKL1",10,25,35,22,30,25,11,27
"23326","DKK4",1,0,0,0,1,0,0,1
"23327","DKK3",4,5,7,4,1,0,3,6
"23328","DKK2",3,3,6,1,17,1,1,1
"23329","INPP5J",5,11,62,23,43,26,18,69
"23330","AFF4",3688,6855,6739,3819,7406,6884,2893,6793
"23331","SMC1B",1,3,9,4,6,4,6,8
"23332","CYTH4",1,0,0,0,3,0,1,3
"23333","HSPB7",0,0,1,1,0,0,0,1
"23334","GK3P",0,0,4,0,1,3,1,0
"23335","INVS",373,717,1133,599,873,871,357,924
"23336","SNX5",3447,6532,10744,6253,8201,7178,3384,8556
"23337","CPNE7",1144,2312,4491,2409,2188,2255,789,2927
"23338","KCNH5",1,0,1,1,3,0,3,0
"23339","TJP3",28,64,80,47,160,76,106,221
"23340","MORC1",0,0,0,0,0,0,0,0
"23341","CIDEB",576,1245,1971,1068,1533,1406,603,1685
"23342","PALD1",2,0,1,1,0,0,0,0
"23343","FILIP1",5,2,4,3,10,5,5,5
"23344","FAM184B",123,161,350,166,207,171,70,225
"23345","DENND2A",1,3,29,17,4,5,12,35
"23346","STK36",360,730,1309,727,1048,774,346,1049
"23347","CPAMD8",5,20,21,4,16,13,2,17
"23348","INTU",223,279,556,294,480,333,173,411
"23349","ZNF777",405,1197,1190,971,1097,1291,527,1681
"23350","BRPF3",378,775,1310,677,1062,870,517,1232
"23351","RSPH14",0,0,0,0,0,0,1,0
"23352","NDOR1",736,1415,2908,1505,2109,1708,843,2597
"23353","CHIA",0,0,0,0,1,0,0,0
"23354","INGX",0,0,0,1,0,0,0,1
"23355","AGO2",2399,5447,8182,5299,6014,7408,2982,9385
"23356","NAAA",818,1694,2531,1670,1923,1795,728,2240
"23357","SALL3",0,0,0,0,0,0,0,0
"23358","GLS2",121,214,323,199,258,237,109,257
"23359","PRELID1",1368,3701,4217,3228,3892,3926,1862,5005
"23360","GLA",1036,2090,3183,1941,3202,2708,1151,3230
"23361","SLC39A1",5109,10528,16185,8638,12868,11104,5985,16136
"23362","TUBG2",795,1426,2655,1410,2321,1869,692,2234
"23363","IL36B",0,1,0,2,0,0,0,1
"23364","IL37",5,4,4,0,3,5,1,6
"23365","IL36A",1,0,1,2,1,1,0,0
"23366","SIGLEC9",0,0,2,1,0,0,0,0
"23367","SIGLEC8",0,0,0,0,0,0,0,0
"23368","VPS4A",1846,4693,4945,3576,4802,4986,2009,5472
"23369","DISC2",0,0,1,0,1,0,0,1
"23370","DISC1",11,6,25,8,28,12,13,16
"23371","IL17C",0,0,2,0,2,0,0,3
"23372","GPC3",3,0,3,1,1,1,1,0
"23373","IL17B",0,1,1,1,1,0,0,2
"23374","GPR82",0,0,2,0,0,1,0,1
"23375","HCAR1",0,0,0,0,1,0,0,0
"23376","OXGR1",0,0,1,0,0,0,1,0
"23377","AMPD3",329,994,743,663,772,914,251,1006
"23378","GLB1",1448,2575,4412,2422,3255,2371,1318,2870
"23379","GPR78",2,2,3,0,1,1,2,3
"23380","C5AR2",37,58,51,24,100,67,26,56
"23381","TUBGCP4",1001,1930,2717,1498,3014,2667,1112,2725
"23382","SERP1",1682,3290,3931,2381,3691,3596,1379,3454
"23383","NMRK2",0,0,0,0,0,0,0,1
"23384","GNMT",2,4,7,1,9,3,1,3
"23385","SULT1C4",0,0,0,0,0,0,0,0
"23386","COQ2",497,775,1299,758,1670,1397,719,1598
"23387","ARFIP1",566,1066,1418,885,1028,1000,405,918
"23388","ARHGEF16",516,889,1467,729,1419,1014,463,1120
"23389","GPKOW",226,553,666,419,673,704,282,766
"23390","GPR162",0,1,1,1,1,1,0,2
"23391","SIT1",0,0,0,0,0,0,0,1
"23392","BBS9",133,272,277,199,297,291,103,307
"23393","TNFRSF21",1701,4046,2501,1886,4756,5105,959,2866
"23394","CHMP2A",683,1744,2008,1474,1683,1677,685,2154
"23395","SESN1",656,1253,1682,996,928,757,286,667
"23396","AHDC1",427,1099,1905,1039,1370,1279,764,2073
"23397","RNF115",486,990,1585,936,1401,1297,605,1430
"23398","NFU1",192,380,498,306,454,416,237,531
"23399","ERLEC1",1612,2431,4436,2272,2325,1701,762,1865
"23400","MMADHC",1036,2011,3029,1870,2094,1977,1019,2424
"23401","PDCD4",1435,3009,2895,1857,2811,2583,894,2198
"23402","KLHL20",501,964,1381,836,1054,831,424,1011
"23403","PCDH17",0,1,0,0,0,0,0,0
"23404","CSDC2",0,1,1,1,0,1,0,0
"23405","CNTN6",0,0,0,0,0,0,0,0
"23406","LSM1",408,920,1242,863,1059,979,424,1209
"23407","LSM3",499,801,1170,748,1247,1140,618,1279
"23408","TINAG",0,0,0,0,0,1,0,0
"23409","SULT1B1",11,1,12,2,13,2,3,3
"23410","TEKT2",3,6,1,2,3,2,1,2
"23411","SRPX2",930,1485,3972,2132,1611,1257,845,2141
"23412","VENTX",0,0,0,0,0,0,0,0
"23413","RBMXL2",0,1,5,2,1,0,0,0
"23414","RND1",2,16,24,7,30,24,19,45
"23415","GCLC",983,1197,2272,993,2589,1568,920,1546
"23416","SPINK4",0,2,1,5,0,1,1,1
"23417","R3HCC1L",417,760,1161,676,900,769,380,981
"23418","DIMT1",891,1452,2145,1300,1963,2027,839,1941
"23419","SMPDL3B",125,103,648,261,457,157,288,475
"23420","DHDH",5,8,25,4,28,17,14,33
"23421","PDLIM3",3,5,3,4,4,3,2,4
"23422","TP53TG5",33,83,133,90,67,72,21,104
"23423","CRCP",752,1857,2230,1585,1766,1997,831,2441
"23424","ADAMDEC1",0,0,0,0,0,0,0,0
"23425","AMPH",1,2,7,2,13,0,3,1
"23426","GCLM",473,712,1443,821,1148,949,568,1094
"23427","ZNF544",800,1755,2688,1664,1963,1883,870,2381
"23428","APEX2",391,912,1538,872,1160,1105,533,1437
"23429","BMP10",0,0,1,0,0,0,0,0
"23430","RBMS3",132,221,583,267,304,157,192,297
"23431","MOCS3",232,579,633,436,586,567,259,708
"23432","HPGDS",0,1,2,0,0,0,0,0
"23433","ZNF330",751,1314,1670,967,1665,1436,556,1477
"23434","GLDC",139,88,797,224,607,183,299,346
"23435","RAB30",103,206,315,218,183,165,92,240
"23436","PGAP2",609,1375,1832,1168,1718,1618,601,2152
"23437","RBMX",4128,8360,10414,6234,11789,9958,4349,10914
"23438","BHLHE22",0,0,0,0,0,0,0,0
"23439","TNRC17",1,3,4,0,2,1,1,4
"23440","TOX3",0,0,0,0,0,0,0,0
"23441","TNRC6A",1844,3602,5921,3372,4326,3670,1678,4220
"23442","PCDH11X",1,0,4,2,0,4,1,2
"23443","ANGPTL3",0,0,3,2,0,0,1,2
"23444","GLE1",800,1779,2107,1382,2127,2012,898,2251
"23445","RPS6KA6",0,0,1,0,0,0,0,0
"23446","ZNF638",2046,3130,5822,2813,4699,3486,1717,4020
"23447","GOLIM4",2982,5384,3871,2305,7100,5958,1403,3174
"23448","P2RY10",0,0,0,0,0,0,0,0
"23449","EIF3K",2049,5720,6036,4564,4979,5384,2037,6452
"23450","HTATSF1",895,1822,2343,1393,2460,2133,971,2142
"23451","UBE2S",1953,5599,5388,4150,6306,7881,2492,8387
"23452","PRPF19",2484,6393,6143,4628,7330,7634,2726,8226
"23453","GLG1",6663,12142,18086,10174,17561,14304,6721,15675
"23454","UTP20",2009,4052,4536,3104,4992,5547,1670,4948
"23455","RRP7A",922,2405,2907,1903,2355,2374,979,3023
"23456","RABGEF1",1134,2620,3570,2693,2036,2321,895,3061
"23457","POLL",480,839,1560,865,1114,936,409,1166
"23458","PCSK1N",34,57,152,69,61,60,41,82
"23459","KCNMB4",0,8,4,1,8,2,4,1
"23460","TMEM97",2124,3914,7095,4282,6498,5490,2631,6693
"23461","STK39",652,1287,1158,793,794,840,322,777
"23462","TOR1B",1183,2334,3466,2141,2140,1845,755,2002
"23463","MCAT",209,481,721,451,691,740,287,811
"23464","GLI1",0,2,0,1,4,1,0,3
"23465","APOBEC3C",580,1309,1275,866,862,678,292,788
"23466","DESI1",1400,2837,3938,2365,3373,3074,1196,3230
"23467","SGSM3",1250,2566,4383,2317,3276,3105,1281,3991
"23468","GLI2",5,11,22,8,10,20,13,26
"23469","GLI3",703,1904,1801,1257,2034,2099,763,2154
"23470","GLI4",144,387,566,364,279,297,115,433
"23471","GLO1",2000,3790,4519,2761,5155,4862,2249,4990
"23472","BIN1",227,388,693,240,534,398,226,453
"23473","GLP1R",0,0,0,0,0,0,0,0
"23474","GLRA1",3,6,7,8,3,1,0,4
"23475","GLRA2",1,0,0,0,1,2,0,0
"23476","HTRA2",715,1668,2164,1272,1672,1610,616,1828
"23477","GLRB",199,252,1159,614,581,475,394,849
"23478","MAT2B",1364,2430,3342,2081,3561,2906,1519,3196
"23479","TOR2A",288,605,870,500,664,624,301,941
"23480","POLM",528,1170,1543,944,1138,1186,413,1258
"23481","EML4",1166,2275,2494,1607,2386,2346,684,1849
"23482","HSFY1P1",0,0,0,0,0,0,0,0
"23483","TMEM121B",3,5,4,0,2,0,0,5
"23484","GLS",4818,8375,9722,5871,8229,8826,2509,6992
"23485","HDHD5",886,2169,2460,1593,2500,2373,913,2607
"23486","CECR3",0,0,0,0,0,0,0,0
"23487","CECR2",0,0,0,0,0,0,0,0
"23488","PCLO",152,321,484,363,472,542,163,673
"23489","GLRX",130,164,337,134,268,108,90,142
"23490","GLUD1",3511,7642,6659,4217,8968,8760,3098,7104
"23491","GLUD2",69,149,110,61,137,201,58,143
"23492","GLUD1P3",32,51,79,38,68,60,19,50
"23493","AMT",40,50,224,64,113,74,43,104
"23494","GLUL",1872,4468,4349,3441,4616,4179,1843,5294
"23495","AMY1A",1,1,4,0,3,2,0,3
"23496","GM2A",3308,5772,10674,5776,4503,2923,1876,3897
"23497","GMDS",269,587,720,483,714,700,328,820
"23498","GMFB",1103,2125,3425,2119,1983,1882,1011,2414
"23499","GML",0,0,0,0,0,0,0,0
"23500","GMPR",15,30,38,17,49,33,42,63
"23501","GNA11",1511,4042,4490,3321,4397,5111,1964,6474
"23502","GNA12",1562,4540,3827,3108,4000,4916,1682,5068
"23503","GNA15",1133,3469,2430,2052,2730,3533,935,3317
"23504","AMY1B",0,0,2,1,1,1,0,1
"23505","GNAI1",1000,1757,2661,1654,2203,1932,846,1889
"23506","GNAI2",3679,7959,10896,7583,7139,7107,4065,11156
"23507","GNAI3",2354,4281,4867,2944,4968,4638,2033,4896
"23508","GNAL",175,273,455,224,386,274,170,380
"23509","GNAO1",21,39,16,15,37,50,9,40
"23510","GNAQ",993,1746,2276,1318,1729,1466,594,1374
"23511","GNAS",8624,19743,22901,16104,18637,19021,9504,24154
"23512","GNAT1",1,0,0,1,1,0,1,1
"23513","AMY1C",1,2,3,0,2,2,0,2
"23514","GNAT2",13,55,46,44,14,35,10,42
"23515","GNAZ",41,134,109,73,139,137,61,199
"23516","GNB1",4662,10988,12129,7988,10303,9949,4208,10954
"23517","GNB2",1828,5793,5490,4283,5242,6204,2485,7775
"23518","GNB3",133,241,429,235,374,321,121,414
"23519","GNG3",17,35,121,33,48,33,20,41
"23520","GNG4",99,296,137,109,279,337,103,255
"23521","GNG5",896,1688,2345,1430,2048,1791,1017,2307
"23522","GNG7",0,0,3,0,6,2,2,6
"23523","AMY2A",0,2,4,1,3,1,1,2
"23524","GNG10",314,530,822,434,628,544,290,577
"23525","GNG11",157,296,250,168,247,302,99,262
"23526","GNGT1",0,0,0,0,0,0,0,0
"23527","GNGT2",0,0,1,0,0,0,0,0
"23528","GNL1",685,1682,2015,1165,1774,1678,649,1948
"23529","GNRH1",85,124,251,120,126,139,50,158
"23530","GNRH2",6,19,54,7,29,29,7,31
"23531","GNRHR",2,3,11,4,6,9,5,7
"23532","GNS",4216,6478,14303,6617,10633,7092,4633,9614
"23533","ABO",1,3,1,2,7,0,2,5
"23534","AMY2B",63,75,176,78,158,86,40,100
"23535","GOLGA1",524,920,2013,1071,1585,1225,757,1785
"23536","GOLGA2",1188,2460,4518,2706,2439,2137,1181,3121
"23537","GOLGA3",2038,4616,6433,3743,4082,4497,1780,5343
"23538","GOLGA4",5149,9482,15714,9090,12880,11281,5012,12244
"23539","GOLGB1",2965,4549,8729,4466,4131,3019,1379,3059
"23540","GOT1",1343,2993,3247,2114,3372,3201,1321,3520
"23541","GOT2",2704,6311,7629,5039,7085,6978,2941,7874
"23542","SELENOH",581,1451,1737,1060,1508,1829,658,2162
"23543","IGBP1P1",4,2,6,1,0,2,0,2
"23544","SSX6P",0,0,2,1,0,1,0,0
"23545","SSX7",0,0,0,0,0,0,0,0
"23546","SSX8P",0,0,0,0,0,0,0,0
"23547","SSX9P",0,0,0,0,0,0,0,0
"23548","WFDC10B",0,0,2,0,0,0,1,0
"23549","SFN",5397,17406,18337,13470,11960,14703,6462,20023
"23550","GP1BA",14,26,95,49,21,21,19,35
"23551","GP1BB",1,0,2,1,2,2,1,3
"23552","GP2",0,0,0,0,0,0,0,0
"23553","GP5",0,0,2,2,1,1,0,2
"23554","GP9",0,0,0,0,0,0,0,0
"23555","GPC1",1984,4259,5414,2722,5370,4385,2075,4775
"23556","GPD1",4,3,7,3,6,1,3,5
"23557","GPD2",4703,8605,12604,7898,8810,7966,3635,8773
"23558","GPI",7603,20609,22117,16884,20583,22291,8878,26558
"23559","GPLD1",133,216,472,267,371,317,215,458
"23560","PPP2R3B",215,427,456,275,527,501,209,603
"23561","GPM6A",16,22,40,16,53,33,14,18
"23562","SLCO4A1",1673,3300,3782,2370,5034,4996,1279,4277
"23563","SLCO3A1",1168,2132,3833,2052,3688,3036,1855,4324
"23564","SLCO1B3",78,210,208,224,126,220,47,270
"23565","GPM6B",350,594,727,397,890,653,316,659
"23566","CMKLR2",99,236,739,529,183,161,185,468
"23567","LINC00515",2,0,7,2,4,2,3,3
"23568","CCR10",3,4,7,3,6,9,1,8
"23569","IFNL2",0,0,2,0,0,1,0,1
"23570","IFNL3",0,0,0,0,0,0,1,0
"23571","IFNL1",0,0,4,0,1,0,0,6
"23572","AQP11",49,70,118,75,67,78,36,96
"23573","GPR3",82,133,183,73,210,187,46,128
"23574","DAOA-AS1",0,0,0,0,0,0,0,0
"23575","OR51B5",0,0,0,0,0,0,0,0
"23576","OR10AG1",0,0,0,0,0,0,0,0
"23577","OR5J2",0,0,0,0,0,0,0,0
"23578","GPR4",4,4,3,5,3,2,2,1
"23579","RAB40AL",4,1,9,4,4,5,1,6
"23580","POC1B",163,269,423,279,600,522,240,534
"23581","ZNF311",69,118,251,128,147,101,78,170
"23582","XCR1",0,0,1,0,0,0,0,0
"23583","C10orf53",0,0,0,0,0,0,0,0
"23584","FUOM",79,158,204,125,116,129,66,147
"23585","JAKMIP3",1,1,2,1,4,1,1,1
"23586","STK32C",224,607,682,453,775,793,267,905
"23587","LINC00700",0,0,0,0,1,0,1,0
"23588","IGKV1-5",0,0,0,0,0,0,0,0
