"","SYMBOL","GSM7918567","GSM7918568","GSM7918569","GSM7918570","GSM7918571","GSM7918572","GSM7918573","GSM7918574","GSM7918575","GSM7918576","GSM7918577","GSM7918578"
"19879","TEX28",0,0,0,0,0,1,0,0,0,0,0,0
"19880","LINC01085",1,0,4,3,5,1,0,0,0,0,2,0
"19881","FAM218A",29,15,45,109,111,95,35,51,13,47,51,55
"19882","JAKMIP1",11,1,7,0,4,1,4,1,1,0,0,2
"19883","CYB5A",500,423,574,519,531,430,457,617,581,492,424,482
"19884","THAP6",441,345,558,1053,1047,951,380,440,223,490,603,662
"19885","ODAPH",4,12,6,22,23,21,0,3,0,0,6,5
"19886","KLB",23,28,28,42,37,31,18,11,8,14,6,21
"19887","FAM53A",77,98,117,50,83,69,102,148,113,79,100,99
"19888","PPM1K",1014,648,952,405,364,378,1050,1170,885,602,928,1103
"19889","C4orf45",0,0,0,0,0,1,0,0,0,0,3,0
"19890","TRMT44",250,126,293,529,471,452,205,239,192,248,351,339
"19891","ADRB1",23,11,22,13,18,17,39,45,37,31,33,43
"19892","RASGEF1B",6,4,9,0,1,8,20,23,10,7,8,12
"19893","DAB2IP",760,685,960,600,634,592,371,425,224,399,456,458
"19894","SLC38A9",272,165,289,390,276,285,158,247,116,186,261,273
"19895","MGC32805",1,7,2,3,1,2,0,3,1,3,12,2
"19896","SLC36A2",0,0,0,0,0,0,0,0,0,0,0,0
"19897","SPINK13",0,0,0,0,1,0,1,0,0,0,0,0
"19898","CREBRF",183,185,272,695,644,648,154,224,101,289,396,480
"19899","CEP120",397,169,470,760,716,677,264,323,119,288,445,494
"19900","SLC25A48",2,6,3,5,1,3,3,0,0,0,0,0
"19901","TMEM167A",1392,1102,1645,1711,1471,1376,1215,1854,933,1214,1530,1894
"19902","MBLAC2",212,225,225,167,188,178,225,441,219,201,299,330
"19903","TMEM161B",298,232,445,646,649,601,267,442,204,300,427,544
"19904","CYB561",7505,7048,8489,7965,7703,7126,5135,5323,3831,4572,5046,5624
"19905","SRFBP1",171,95,175,195,214,175,179,228,101,202,210,280
"19906","JAKMIP2-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"19907","PLEKHG4B",9,3,9,55,36,31,4,3,12,11,16,14
"19908","CYBA",3988,5317,4384,3162,2922,2747,834,888,1444,640,600,567
"19909","ZMAT2",1655,1182,2051,1864,1815,1693,1821,1608,1463,1553,1661,1948
"19910","MARVELD2",708,439,712,851,873,774,662,738,383,753,954,1237
"19911","IRX2-DT",623,569,619,592,614,541,1402,1393,1386,1298,1387,1344
"19912","IRX2",391,311,340,509,582,545,1082,1326,884,1087,1200,1306
"19913","BTNL9",20,10,29,101,86,82,19,23,5,20,42,65
"19914","CYBB",0,2,3,4,6,3,0,1,0,5,3,8
"19915","ARSK",100,135,173,122,120,105,102,144,102,55,106,133
"19916","FAM81B",0,0,0,0,0,0,0,0,0,0,0,0
"19917","TTC23L",9,1,8,34,45,44,19,21,14,16,32,39
"19918","ANXA2R-AS1",66,46,65,134,139,111,53,74,63,132,146,139
"19919","CYC1",4790,6126,4722,2824,2755,2399,5532,5678,6517,4156,3511,3906
"19920","CCDC112",256,123,363,455,451,411,274,338,164,268,307,278
"19921","PPP1R2B",13,14,13,11,2,6,5,8,4,6,6,6
"19922","GARIN3",0,0,0,0,0,0,0,0,0,0,0,0
"19923","PRELID2",69,82,107,18,21,22,46,47,42,28,27,38
"19924","SH3RF2",7,8,15,8,5,3,18,21,18,24,37,38
"19925","PLAC8L1",1,0,1,20,20,12,3,4,2,7,10,9
"19926","CYLC1",0,0,0,0,0,0,0,0,0,0,0,0
"19927","RNF145",116,115,141,157,141,143,19,26,17,11,9,13
"19928","CYLC2",0,0,0,0,0,0,0,0,1,0,0,0
"19929","LOC153910",0,0,1,0,0,0,0,3,0,0,1,1
"19930","ZC2HC1B",1,0,1,0,0,0,0,2,0,0,0,0
"19931","ADRB2",0,0,0,1,1,3,0,0,0,0,0,0
"19932","CYLD",163,113,198,265,293,219,226,261,131,197,283,357
"19933","SNRNP48",420,254,560,872,792,745,420,718,286,399,572,688
"19934","CNKSR3",88,53,122,91,110,87,129,135,114,135,130,174
"19935","RAET1L",1,0,1,1,3,2,0,0,3,0,2,1
"19936","SAMD3",0,2,1,5,1,3,6,7,2,11,6,6
"19937","LINC01312",0,0,0,0,0,0,0,0,0,0,0,0
"19938","SLC2A12",21,12,25,47,35,42,35,57,22,27,62,66
"19939","LINC01010",0,0,0,0,0,0,0,0,0,0,0,0
"19940","MBOAT1",391,349,444,709,667,621,559,547,333,519,777,893
"19941","HDGFL1",0,0,0,0,0,0,0,0,0,0,0,0
"19942","PNLDC1",0,2,2,12,4,1,0,2,0,0,0,1
"19943","RNF217",0,0,4,1,1,0,2,0,0,0,0,0
"19944","NKAIN2",0,0,0,0,0,0,0,0,0,0,0,2
"19945","KHDC3L",2,0,0,0,3,4,0,0,0,0,2,0
"19946","CYP1A1",148,398,220,5366,1048,1741,377,816,243,909,1740,854
"19947","CFAP206",85,49,99,105,95,98,59,71,39,83,89,95
"19948","LINC01600",2,0,2,0,0,0,0,0,0,1,0,0
"19949","CYP1A2",0,0,0,1,0,2,1,2,0,0,6,4
"19950","BVES-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"19951","LOC154449",0,0,0,0,0,0,0,0,0,0,0,0
"19952","CCDC167",172,234,219,124,94,79,103,114,194,98,60,78
"19953","CYP1B1",2837,2799,3554,8571,4007,4279,4367,8119,2072,3780,7593,6736
"19954","RUNDC3B",50,30,40,64,93,71,39,77,23,37,63,64
"19955","ABCA13",2,0,0,1,0,4,0,0,0,0,0,0
"19956","BMT2",438,382,483,490,470,377,246,411,214,258,372,410
"19957","LOC154761",33,33,56,40,37,27,70,83,68,64,82,100
"19958","CLEC2L",0,0,0,0,0,0,0,0,0,0,0,0
"19959","FMC1",34,21,33,45,60,44,35,29,34,18,27,29
"19960","AMOT",95,50,94,32,38,40,72,109,45,56,84,141
"19961","CYP2A6",0,0,8,47,27,49,4,8,10,35,47,51
"19962","VKORC1L1",1462,1178,1494,967,896,808,1105,1369,961,732,939,1054
"19963","AMOTL1",419,246,653,557,516,445,861,1074,516,992,1492,1680
"19964","LINC00689",44,25,71,91,106,69,52,76,19,56,107,98
"19965","FEZF1-AS1",0,0,0,2,0,2,5,2,0,0,1,4
"19966","IQUB",10,11,5,28,34,26,0,6,2,9,4,6
"19967","LINC03043",0,0,0,0,0,0,0,0,0,0,0,0
"19968","KCTD7",151,108,158,188,172,175,141,163,55,145,224,216
"19969","CYP2A7",1,0,0,23,24,25,0,1,0,4,6,14
"19970","LINC02903",0,2,0,0,0,0,0,0,0,0,0,0
"19971","ADRB3",0,0,0,0,0,0,0,0,0,0,0,0
"19972","TMEM213",0,0,0,0,1,0,0,0,1,0,2,0
"19973","GIMAP8",0,0,0,0,1,0,0,0,0,0,0,1
"19974","CRYGN",0,0,0,0,0,0,1,0,0,0,0,0
"19975","ZNF425",137,138,205,156,120,115,214,225,151,230,234,300
"19976","LOC155060",189,180,365,773,675,665,323,424,189,655,772,812
"19977","ZNF746",551,483,519,946,1091,947,415,552,352,636,671,824
"19978","ATP6V0E2",1219,1628,1250,2139,2081,1874,1394,1295,1364,1446,1200,1410
"19979","CYP3A7",4,2,2,24,20,18,0,1,1,6,7,6
"19980","SLC2A7",2,0,0,0,0,1,0,0,3,0,0,0
"19981","AMZ1",613,556,764,143,119,111,1053,1115,787,621,852,949
"19982","CYP2A13",0,0,0,3,2,0,0,0,0,0,0,0
"19983","METTL27",46,86,69,180,199,143,54,56,71,70,86,78
"19984","SBDSP1",734,580,903,1203,1201,1038,689,868,525,568,736,770
"19985","VPS37D",152,228,129,126,85,111,122,131,220,156,121,119
"19986","NSUN5P1",632,446,1105,1806,1811,1827,748,779,663,924,1031,1098
"19987","RBM33",984,625,1398,1566,1499,1579,932,1179,616,1014,1751,1799
"19988","AGR3",12,33,11,3,6,11,0,3,0,2,3,1
"19989","CYP2B6",4,0,2,6,4,6,0,0,0,0,1,0
"19990","CYP2B7P",27,28,31,185,221,203,22,39,23,98,143,121
"19991","CYP2C19",0,0,0,1,0,0,0,0,0,0,0,0
"19992","CYP2C8",44,12,57,342,311,278,6,12,12,26,29,27
"19993","CYP2C9",0,3,0,2,1,3,5,0,0,0,0,0
"19994","GRK2",4362,5002,5161,5804,5587,5562,3003,3229,2567,3435,3483,3678
"19995","CYP2C18",0,1,0,0,0,0,0,0,0,0,0,0
"19996","CYP2D7",71,56,109,235,221,238,75,63,79,81,103,102
"19997","CYP2D6",22,16,50,87,56,77,19,14,16,25,31,27
"19998","GRK3",202,156,280,217,217,184,41,61,27,38,63,70
"19999","CYP2E1",62,45,72,325,276,305,53,55,25,148,108,135
"20000","CYP2F1",0,2,0,2,2,4,1,1,0,0,2,0
"20001","LOC157273",0,0,0,0,0,0,0,0,0,0,1,0
"20002","PRAG1",1002,804,1011,455,388,410,563,558,328,497,625,772
"20003","CYP2J2",218,160,312,160,120,124,460,518,367,382,428,496
"20004","PEBP4",2,0,0,3,5,2,1,3,2,0,1,0
"20005","CDCA2",516,314,616,95,95,77,478,562,332,77,91,73
"20006","FER1L6-AS2",2,0,0,3,1,4,2,1,0,0,2,1
"20007","TMEM65",906,769,925,1328,1262,1107,521,969,425,675,873,1030
"20008","LINC00964",0,0,1,0,1,0,0,0,0,0,0,0
"20009","SDAD1P1",28,16,22,54,40,51,19,45,21,19,26,26
"20010","RDH10",193,252,223,410,407,380,150,203,135,127,143,231
"20011","BAALC-AS2",0,0,0,1,0,0,0,0,0,0,0,0
"20012","ANKRD46",389,303,427,460,473,470,425,662,285,481,671,768
"20013","ESCO2",225,179,242,9,12,14,183,247,95,8,21,18
"20014","FBXO16",60,58,93,79,75,63,54,80,66,76,78,72
"20015","CYP3A4",1,0,0,2,3,4,0,2,0,1,2,0
"20016","MIR124-1HG",0,0,0,0,0,0,0,0,0,0,0,0
"20017","LRATD2",5256,4294,5786,6425,6587,5597,4863,6239,2753,4972,7171,8916
"20018","CFAP418",129,137,189,168,159,151,192,323,149,209,336,298
"20019","VPS13B",1358,876,1580,2115,1989,1656,1169,1557,641,1218,2026,2352
"20020","FAM87A",1,0,6,1,3,1,1,0,0,2,4,1
"20021","TDRP",0,1,0,7,11,5,0,0,0,0,0,6
"20022","ERICH1",267,157,474,745,766,703,247,226,138,282,428,420
"20023","CYP3A5",23,14,28,83,72,93,8,24,12,21,31,40
"20024","SLC7A13",6,5,4,2,1,0,8,9,3,3,7,11
"20025","TDH",41,18,50,110,86,83,38,50,43,26,23,52
"20026","TMEM74",0,2,0,0,1,1,0,0,0,0,0,0
"20027","FAM91A1",3349,2443,3683,5048,4678,4293,2346,3396,1495,2539,3477,4213
"20028","C8orf48",24,8,13,15,23,16,13,11,10,11,12,14
"20029","MCMDC2",224,182,250,166,170,135,263,307,337,176,220,257
"20030","CLVS1",51,48,37,43,36,47,71,112,79,79,71,89
"20031","NKX6-3",0,0,0,0,0,0,0,0,0,0,0,0
"20032","KCNU1",20,9,13,6,6,1,10,2,13,6,6,9
"20033","SBSPON",4,1,19,73,37,55,5,20,11,16,30,30
"20034","CYP4A11",1,0,1,0,3,1,0,0,0,0,1,2
"20035","CAMSAP1",1483,897,1819,1418,1239,1113,1087,1219,581,848,1294,1485
"20036","LINC02907",3,0,2,0,0,0,0,0,0,0,3,0
"20037","DOCK8-AS1",121,59,146,247,256,242,153,156,141,197,185,201
"20038","ADSL",842,848,880,551,513,501,868,925,850,431,612,669
"20039","CYP4B1",112,61,107,14,8,6,127,196,148,120,175,127
"20040","LINC00032",0,0,0,0,0,0,0,0,0,0,0,1
"20041","LINGO2",0,0,0,0,0,1,0,0,0,2,0,0
"20042","NXNL2",121,135,140,141,106,110,8,7,21,26,34,43
"20043","C9orf163",29,44,49,80,80,79,58,58,68,70,97,117
"20044","MAMDC4",415,399,577,2457,2501,2538,410,404,322,1138,1131,1051
"20045","LCN6",0,0,0,0,0,0,0,0,0,0,0,0
"20046","AK8",69,69,94,104,126,122,82,69,100,112,113,135
"20047","CYP7A1",0,0,0,0,1,0,0,1,0,0,0,0
"20048","OR1Q1",1,0,0,0,1,0,0,0,0,1,3,2
"20049","TTLL11",48,41,65,119,154,131,103,69,39,100,127,178
"20050","RASEF",598,353,768,1927,1744,1705,434,789,278,683,1166,1225
"20051","HSD17B7P2",75,35,99,337,392,313,66,90,59,134,177,191
"20052","CYP8B1",0,0,0,2,2,0,0,1,0,0,1,0
"20053","TTC39B",346,312,385,411,344,323,208,283,125,193,306,308
"20054","FAM201A",114,137,95,184,175,127,130,135,113,120,124,140
"20055","TRMT10B",225,135,288,423,447,425,174,218,186,217,329,288
"20056","TTC16",8,17,11,6,11,5,6,4,3,1,4,9
"20057","LINC02603",37,8,35,121,135,115,23,45,14,57,74,93
"20058","FAM120AOS",3283,2705,3345,3574,3540,3155,2259,2826,1801,2128,2668,2921
"20059","SAXO1",76,88,116,69,65,65,92,113,47,79,121,133
"20060","CYP11A1",0,0,0,1,1,0,0,0,0,0,0,0
"20061","LINC00475",3,3,2,126,97,74,10,10,10,35,48,41
"20062","FREM1",2,0,0,5,3,7,0,0,1,3,1,1
"20063","KIAA2026",433,304,565,1175,1228,1008,380,549,185,571,827,907
"20064","SPAAR",0,0,0,0,0,0,0,0,0,0,1,1
"20065","ATP8B5P",0,0,5,14,19,20,1,4,1,1,9,7
"20066","ZNF483",161,127,179,330,308,317,81,152,61,98,127,130
"20067","CYP11B1",0,1,0,0,0,0,0,0,0,0,0,0
"20068","SHOC1",4,0,0,34,32,39,6,0,0,11,7,11
"20069","KIAA1958",401,275,484,498,450,408,356,392,213,245,315,355
"20070","TSTD2",325,197,408,616,629,547,273,365,146,299,534,605
"20071","ZNF782",124,75,209,355,430,432,131,140,68,140,177,226
"20072","LOC158434",0,0,0,0,5,3,0,0,0,0,1,1
"20073","LOC158435",0,0,2,88,126,88,0,0,2,14,11,1
"20074","PRUNE2",0,0,1,3,0,2,0,0,0,0,1,2
"20075","CYP11B2",0,0,0,0,0,0,0,0,0,0,0,0
"20076","CBLL2",0,0,0,0,0,0,0,0,0,0,0,0
"20077","CSAG1",0,0,1,4,0,2,1,3,0,0,0,0
"20078","FMR1NB",0,0,0,3,1,0,0,0,0,0,0,0
"20079","USP27X-DT",26,20,18,7,13,16,16,21,18,12,14,11
"20080","FAAH2",143,120,119,147,114,105,105,107,89,88,121,111
"20081","ZXDB",245,239,293,190,195,144,214,218,95,118,198,260
"20082","CYP17A1",0,0,3,18,16,18,1,2,5,8,5,5
"20083","ADAM3A",0,0,0,0,0,0,0,0,0,0,0,0
"20084","FAM47A",0,0,0,3,0,0,0,0,0,0,0,0
"20085","MOSPD2",409,319,487,521,543,486,373,642,225,475,618,683
"20086","ARHGAP36",11,6,9,2,0,3,0,0,0,1,1,0
"20087","RIBC1",71,55,84,186,211,185,56,70,47,80,83,108
"20088","AKAP14",0,0,0,0,2,2,2,2,2,0,0,1
"20089","CYP19A1",25,14,32,44,40,23,9,15,3,11,11,5
"20090","RHOXF1",1,0,0,3,4,5,0,3,0,4,1,0
"20091","NKAPP1",29,21,29,53,62,42,29,28,24,12,40,47
"20092","MAGEB6",0,0,1,10,10,3,0,1,0,10,26,13
"20093","CXorf65",12,9,13,14,15,11,5,8,10,7,9,8
"20094","AWAT1",0,0,0,0,0,0,0,0,0,0,0,0
"20095","AWAT2",0,0,0,0,1,0,0,1,0,0,0,0
"20096","ZDHHC15",1,0,0,0,1,1,1,0,0,0,1,1
"20097","USP51",95,53,92,87,73,54,86,133,51,105,87,92
"20098","CYP21A2",9,2,10,10,17,15,4,3,6,10,11,13
"20099","TCEAL6",1,2,3,3,1,0,0,1,2,1,4,3
"20100","ATP6AP1-DT",123,95,113,178,197,165,93,130,172,100,85,89
"20101","H2BW1",0,0,0,0,0,0,0,0,0,0,0,0
"20102","ADSS2",1158,866,1182,807,760,654,1400,1655,802,945,1210,1483
"20103","CYP21A1P",4,9,12,12,13,13,2,5,10,7,4,4
"20104","CXorf38",536,309,653,659,602,595,489,578,312,417,567,676
"20105","PABIR2",1751,1360,2157,2653,2638,2409,1876,2552,1249,1567,2022,2149
"20106","PABIR3",130,99,138,242,248,233,192,230,80,195,228,283
"20107","CYP24A1",112,117,127,100,55,71,133,181,103,396,548,668
"20108","HSFY2",0,0,0,0,0,0,0,0,0,0,0,0
"20109","RBMY2EP",0,0,0,0,0,0,0,0,0,0,0,0
"20110","RBMY2FP",0,0,0,0,0,0,0,0,0,0,0,0
"20111","RBMY1F",0,0,0,0,0,0,0,0,0,0,0,0
"20112","USP54",596,333,645,765,703,772,485,569,357,509,706,862
"20113","CYP26A1",4,4,5,100,81,74,4,4,2,6,8,11
"20114","NKX2-3",1,0,0,0,0,1,0,0,1,0,0,2
"20115","CYP27A1",1,0,0,6,1,7,4,4,0,0,3,7
"20116","SLC35G1",123,77,128,185,163,174,168,167,78,117,133,161
"20117","CYP27B1",84,57,90,59,61,63,48,51,22,23,26,42
"20118","CYP51A1",2502,1868,2352,975,813,774,1848,2388,1094,1325,1944,2469
"20119","ADAM3B",0,0,0,0,0,0,0,0,0,0,0,0
"20120","CFAP58",2,0,4,4,3,4,1,6,3,10,7,13
"20121","SLC5A12",0,0,0,0,0,0,0,1,0,0,0,0
"20122","DEUP1",0,0,0,0,0,0,1,0,2,0,0,0
"20123","AARS1",4551,2991,5649,3133,3147,2779,5637,5485,4800,3496,4416,4613
"20124","AP2A1",3033,3721,3298,2696,2560,2326,3275,3273,2406,2979,3127,3605
"20125","DAB1",1,0,2,4,1,0,0,0,0,0,0,1
"20126","PATE1",0,0,0,0,0,0,0,0,0,0,0,0
"20127","DAB2",14,15,18,14,30,23,32,35,18,27,52,59
"20128","C11orf65",15,6,41,37,35,27,33,36,23,19,39,49
"20129","DACH1",274,198,259,126,138,107,30,33,25,18,27,45
"20130","LDHAL6A",0,0,2,3,3,3,0,0,0,0,3,4
"20131","C11orf42",1,0,1,23,28,13,3,7,0,3,8,12
"20132","DAD1",1113,1552,943,893,852,678,919,936,1205,726,679,783
"20133","KRT19P2",0,0,0,0,0,0,0,0,0,0,0,0
"20134","TMTC2",149,85,231,559,483,485,131,199,57,148,203,229
"20135","CLEC12A",0,0,0,0,2,0,0,0,0,0,1,0
"20136","CLECL1P",0,0,0,2,0,3,0,0,1,1,0,0
"20137","CD55",1576,1541,1703,1663,1543,1468,2114,2345,1900,1946,2091,2439
"20138","TMTC3",1318,1122,1409,1458,1423,1308,657,1065,461,841,1219,1403
"20139","C12orf50",0,0,1,2,0,5,0,1,0,0,0,0
"20140","ALDH1L2",2,0,5,14,22,25,7,19,6,14,14,12
"20141","LMNTD1",17,26,27,6,2,4,14,19,14,11,18,17
"20142","DAG1",3480,3164,4125,3760,3740,3152,2633,3144,1523,2678,3605,4366
"20143","DENND5B",245,169,269,305,264,243,222,313,148,150,237,294
"20144","DGKA",192,94,195,642,622,588,46,48,45,183,250,220
"20145","TAMALIN",3,2,12,27,19,28,4,2,4,4,6,11
"20146","DGKB",0,0,0,1,2,1,1,2,0,0,1,5
"20147","SLC5A8",395,216,361,32,38,20,431,553,266,249,377,358
"20148","PPTC7",301,197,339,332,278,233,230,311,113,175,316,362
"20149","CCDC63",0,0,0,0,0,1,0,0,0,0,0,0
"20150","CCDC60",3,0,1,4,2,0,0,0,0,2,1,4
"20151","DGKG",0,0,0,0,0,0,0,0,0,0,0,0
"20152","DGKH",277,187,369,418,386,359,266,519,139,283,583,664
"20153","CCDC122",130,67,87,200,222,204,71,142,60,129,156,171
"20154","GPR180",193,166,258,174,197,164,187,299,124,130,244,237
"20155","DGKQ",688,887,844,1571,1583,1565,464,455,433,773,714,726
"20156","AP2A2",1303,1306,1333,825,935,920,1074,1159,778,957,1182,1397
"20157","DAO",0,0,0,0,0,0,0,0,2,0,1,0
"20158","STOML3",0,0,0,0,0,0,0,0,0,0,0,0
"20159","DAP",3425,3653,3454,2663,2683,2350,3135,3384,2616,2231,2721,2879
"20160","GARIN2",1,0,3,12,18,16,1,0,1,2,2,3
"20161","TMEM229B",2397,2421,2346,918,847,759,2303,2455,1503,2921,3849,4292
"20162","ACTN1-DT",1,0,1,5,7,7,0,0,5,0,6,6
"20163","SYNE3",19,22,66,36,36,25,29,24,12,15,28,28
"20164","CLEC14A",0,0,0,0,0,0,0,0,0,0,1,0
"20165","DAPK1",2,1,8,47,31,23,1,1,3,30,32,56
"20166","FITM1",8,1,6,9,8,26,4,0,3,9,5,8
"20167","REM2",26,36,45,45,28,40,16,15,16,20,30,17
"20168","TMEM30B",2517,2212,2905,2649,2697,2313,1861,2333,1051,1539,2110,2282
"20169","DAPK3",793,951,965,1268,1215,1138,634,627,633,869,797,831
"20170","LINC00519",0,0,0,0,0,1,0,0,0,0,0,0
"20171","MDGA2",0,0,0,3,0,3,0,0,0,3,0,2
"20172","SAMD15",118,30,125,145,172,137,61,51,61,64,94,84
"20173","NOP9",554,413,661,631,553,534,501,554,335,486,644,740
"20174","EML5",515,402,571,764,716,669,382,555,285,423,421,444
"20175","STRC",31,26,35,53,43,28,7,28,11,43,45,46
"20176","DARS1",2274,1469,2474,1609,1559,1424,2052,2755,1235,1631,2063,2253
"20177","CFAP161",0,0,0,8,5,5,2,5,5,1,1,3
"20178","TBC1D21",4,2,9,0,3,2,1,2,4,0,2,5
"20179","DNAAF4",44,26,62,81,85,74,18,31,28,36,37,45
"20180","DAXX",2260,1357,3222,1906,2108,1826,1958,1970,1514,1499,1782,1773
"20181","CSNK1A1P1",0,0,0,1,4,2,0,0,0,0,0,1
"20182","DAZ1",0,0,0,0,0,0,0,0,0,0,0,0
"20183","OTUD7A",29,20,30,36,36,32,26,28,22,46,53,31
"20184","SPRED1",166,106,129,60,39,44,20,59,15,25,24,44
"20185","ODF3L1",1,0,7,39,22,38,1,1,0,3,3,10
"20186","PGBD4",63,46,67,110,109,104,76,82,29,59,105,117
"20187","DAZL",0,0,0,0,0,0,0,0,0,0,0,0
"20188","ADAL",342,280,377,333,408,306,375,428,293,290,374,478
"20189","EXD1",0,3,1,5,3,1,1,3,1,1,0,0
"20190","FSIP1",299,216,365,174,106,79,12,44,11,22,41,28
"20191","ZFPM1",335,370,322,517,607,524,163,174,146,262,295,318
"20192","ADAD2",2,1,2,6,2,6,1,1,0,3,5,2
"20193","AP1B1",4146,4533,4532,4253,4225,3823,4323,4206,3205,4169,4578,5350
"20194","BRINP1",0,0,0,0,0,0,0,0,2,0,0,0
"20195","ITPRIPL2",300,210,326,253,217,199,273,351,172,191,336,362
"20196","C16orf82",0,0,0,0,0,0,0,0,0,0,0,0
"20197","DBH",0,0,4,0,2,3,0,0,0,0,1,0
"20198","LOC162137",0,0,0,0,0,0,0,0,0,0,0,0
"20199","DBI",975,1065,996,597,528,447,898,1285,1269,678,764,762
"20200","ZFP1",611,482,701,428,448,425,476,734,325,325,395,507
"20201","ANKFN1",0,0,0,6,1,3,0,0,0,0,0,0
"20202","MARCHF10",69,52,39,158,140,172,37,54,33,51,94,89
"20203","MFSD6L",0,0,0,0,0,0,0,0,0,0,0,0
"20204","SLFN5",0,2,0,6,14,7,2,3,2,0,1,5
"20205","NAGS",56,72,52,27,34,23,41,28,37,37,42,40
"20206","RETREG3",780,543,869,1306,1324,1229,679,634,509,569,748,860
"20207","TMEM92",1,0,2,0,0,1,1,0,0,0,0,1
"20208","PHOSPHO1",4,3,4,1,1,4,0,7,2,1,0,1
"20209","RHBDL3",8,3,4,2,2,6,19,32,14,8,9,9
"20210","TRPV3",25,15,26,19,17,14,1,11,0,9,15,22
"20211","SLC16A11",12,2,3,3,4,1,0,3,5,7,4,1
"20212","FBXO39",0,0,0,0,0,0,0,2,0,0,0,0
"20213","SPPL2C",0,0,0,0,0,0,0,0,0,0,0,0
"20214","KRT28",0,0,0,1,0,0,0,0,0,0,0,0
"20215","USP32P1",1,8,4,15,37,28,2,0,0,2,5,4
"20216","ZNF519",110,82,151,125,106,106,112,149,48,47,82,94
"20217","C18orf54",215,128,240,47,48,50,114,193,94,16,42,43
"20218","ELOA3P",0,0,0,0,0,0,0,0,0,0,1,0
"20219","DBN1",4375,4689,4901,3905,3855,3590,2430,2399,2104,2223,2281,2541
"20220","DBP",603,769,650,678,671,661,675,689,934,364,394,512
"20221","DBT",204,136,280,336,275,293,205,229,138,237,331,338
"20222","ZNF836",69,43,63,119,103,82,66,87,53,62,89,104
"20223","ZNF610",37,19,39,87,87,91,44,33,25,45,60,66
"20224","ZNF600",370,211,399,623,641,636,358,534,298,520,689,750
"20225","ZNF320",1,0,0,6,3,0,0,1,0,1,1,0
"20226","ZNF497",281,365,344,369,333,375,401,415,398,356,377,402
"20227","ZNF550",100,45,126,157,143,140,118,204,67,140,203,204
"20228","ZNF296",101,169,117,167,182,157,176,150,172,109,118,114
"20229","DEDD2",450,415,538,625,596,457,420,444,399,372,430,474
"20230","ZNF846",55,88,82,240,255,225,54,64,49,92,107,139
"20231","OR7D2",0,1,0,0,0,1,0,0,0,0,0,2
"20232","AP2B1",3228,2488,3626,2022,2047,1850,1949,2190,1320,1447,1875,2344
"20233","DCC",0,0,4,5,0,0,0,0,0,0,0,0
"20234","ZNF579",585,746,580,720,714,647,905,876,1119,1134,850,906
"20235","ZNF791",437,274,493,728,724,683,377,534,281,431,685,727
"20236","ZNF564",136,142,197,232,249,223,185,230,146,218,309,307
"20237","ZNF709",92,96,110,123,116,97,63,101,54,93,92,100
"20238","ZNF433",152,93,206,570,593,575,211,236,159,252,306,318
"20239","ZNF114",196,82,227,115,86,85,110,170,113,63,97,96
"20240","ZNF567",240,203,266,347,323,283,229,356,151,282,384,417
"20241","ZNF383",123,72,179,174,194,158,154,170,122,164,168,205
"20242","ZNF781",0,0,0,5,1,6,3,0,0,0,0,0
"20243","EID2",114,60,108,153,131,148,100,135,78,97,91,109
"20244","ZNF780B",128,80,144,535,474,512,74,123,93,111,216,249
"20245","PRR22",67,69,87,70,103,86,35,40,31,38,35,25
"20246","LGI4",2,1,5,0,0,3,0,2,1,1,0,1
"20247","SYNE4",501,656,632,537,494,522,578,619,574,601,569,613
"20248","ECI1",997,1438,1007,1119,1133,1061,548,577,877,421,316,372
"20249","ZNF676",0,0,0,0,0,0,0,0,0,0,0,0
"20250","ZNF100",215,132,233,195,200,156,100,170,54,66,85,94
"20251","ZNF540",4,4,5,51,67,78,9,13,8,17,27,26
"20252","DENND2C",84,57,112,269,271,228,436,575,256,446,757,818
"20253","DCK",887,772,753,238,224,175,608,950,458,221,309,351
"20254","GBP6",0,0,0,2,0,1,0,0,0,0,0,0
"20255","DCN",0,0,15,10,18,1,0,0,0,0,24,10
"20256","PLPPR5",0,0,0,0,0,0,0,0,0,0,0,0
"20257","FNDC7",0,0,0,4,0,4,0,0,0,4,0,1
"20258","DENND1B",294,283,302,468,442,374,249,336,156,233,341,401
"20259","DCTD",772,514,840,661,698,514,625,704,516,497,551,667
"20260","TDRD5",136,60,202,320,275,250,205,219,112,267,360,344
"20261","TOR1AIP2",1429,1071,1756,1942,1852,1738,1054,1387,834,1062,1514,1515
"20262","ACE",47,45,46,17,16,4,12,17,10,4,17,19
"20263","CALML6",41,35,70,220,208,179,75,33,36,118,115,91
"20264","IFNLR1",5,4,3,0,0,1,1,3,0,0,1,2
"20265","CYP4Z2P",9,6,5,3,1,2,11,25,18,13,41,35
"20266","CITED4",93,91,34,45,13,29,453,369,691,361,303,407
"20267","SLC25A3P1",0,0,0,0,0,0,0,0,0,0,0,0
"20268","LEXM",0,0,0,0,0,0,0,1,0,0,1,0
"20269","SPRR4",0,0,0,0,0,2,0,0,0,0,0,0
"20270","KANK4",0,0,0,1,3,2,0,0,0,0,2,0
