"","SYMBOL","GSM1447365","GSM1447366","GSM1447367","GSM1447368","GSM1447370","GSM1447371","GSM1447372","GSM1447373"
"21065","EXTL2",15,13,23,23,18,21,15,26
"21066","EXTL3",430,474,538,398,292,783,950,568
"21067","EYA1",40,31,33,68,48,40,43,81
"21068","EYA2",0,0,0,1,0,0,2,1
"21069","ALCAM",4,7,7,3,2,7,3,3
"21070","EYA3",7,12,12,15,14,16,21,23
"21071","EZH1",302,309,306,289,254,433,421,202
"21072","EZH2",100,94,148,194,47,224,170,49
"21073","F2",0,0,0,0,0,0,0,0
"21074","F2R",222,357,498,188,163,193,483,137
"21075","ABCD1",1291,1499,1845,729,1108,767,1750,1345
"21076","F2RL1",0,0,0,1,0,0,1,0
"21077","F2RL2",0,2,1,3,1,5,1,2
"21078","F3",0,1,0,0,0,3,2,1
"21079","F5",0,0,0,0,1,0,0,0
"21080","F7",0,0,0,0,2,0,0,0
"21081","F8",3,1,8,3,5,5,7,8
"21082","F9",0,0,0,0,1,0,0,0
"21083","F10",0,0,1,0,2,0,0,1
"21084","ALDH1A1",1,1,1,0,0,0,0,0
"21085","F11",1,1,5,0,4,0,3,9
"21086","F12",22,18,12,14,12,26,16,11
"21087","F13A1",1,0,0,0,0,0,0,1
"21088","F13B",0,0,0,0,1,0,0,1
"21089","FAAH",85,97,94,70,113,78,117,89
"21090","FABP4",306,346,506,212,313,997,786,1979
"21091","FABP1",0,0,0,0,0,0,0,0
"21092","FABP2",1,0,2,5,0,3,2,2
"21093","ALDH2",126,143,180,153,125,223,281,245
"21094","FABP3",1,2,1,6,2,5,5,5
"21095","FABP5",44,33,63,34,65,44,73,91
"21096","FABP6",0,3,17,2,17,2,2,23
"21097","FABP7",0,1,3,0,6,1,5,9
"21098","FANCA",146,96,136,129,145,226,251,229
"21099","FANCC",14,15,31,25,21,127,73,173
"21100","FANCD2",272,472,508,747,346,496,496,99
"21101","FANCE",57,41,20,43,14,74,68,29
"21102","ALDH3A1",4,3,2,3,4,9,4,1
"21103","ACSL1",11,11,18,7,17,11,12,10
"21104","ACSL3",161,143,154,183,175,145,201,188
"21105","ACSL4",26,30,27,30,39,19,42,46
"21106","FAH",644,584,642,779,677,1735,1733,1233
"21107","PTK2B",18,20,40,18,33,29,42,32
"21108","BPTF",117,288,300,121,41,253,393,149
"21109","FANCB",11,8,12,15,11,20,18,10
"21110","FANCF",7,7,9,6,9,2,8,6
"21111","FANCG",13,7,2,9,2,20,17,6
"21112","ALDH1B1",61,45,29,60,37,93,120,40
"21113","FAP",0,1,14,1,29,3,6,62
"21114","FBLN1",0,0,0,0,0,7,1,14
"21115","SAMD9L",78,135,209,73,171,52,153,176
"21116","AMER2",0,1,0,0,0,2,0,0
"21117","ATAD3C",13,15,24,16,14,14,18,14
"21118","FARSA",2188,1718,1448,1953,1040,3382,3354,1192
"21119","USP12",8,12,20,12,9,10,30,41
"21120","TMEM254-AS1",10,6,11,8,5,6,11,6
"21121","PLAC9",0,1,0,0,0,0,0,0
"21122","FASN",1051,957,1456,601,928,910,2049,1334
"21123","MTIF3",71,89,105,123,45,178,185,68
"21124","GSX1",0,0,0,0,0,0,0,0
"21125","OR8U1",0,0,0,0,0,0,0,0
"21126","OR4C16",0,0,0,0,0,0,0,0
"21127","OR4C11",0,0,0,0,0,0,0,0
"21128","OR4S2",0,0,0,0,0,0,0,0
"21129","OR4C6",0,0,0,0,0,0,0,0
"21130","OR5D14",0,0,0,0,0,0,0,0
"21131","OR5L1",0,0,0,0,0,0,0,0
"21132","OR5D18",0,0,0,0,0,0,0,0
"21133","OR7E5P",0,0,1,0,0,1,0,1
"21134","OR5AS1",0,0,0,0,0,0,0,0
"21135","OR8K5",0,0,0,0,0,0,0,0
"21136","OR5T2",0,0,0,0,0,0,0,0
"21137","OR8H1",0,0,0,0,0,0,0,1
"21138","OR8K3",0,0,0,0,0,0,0,0
"21139","OR8J1",0,0,0,0,0,0,0,0
"21140","OR8U3",1,0,0,0,0,0,0,0
"21141","OR5M3",0,0,0,0,0,0,0,0
"21142","OR5M8",0,0,0,0,0,0,0,0
"21143","OR5M11",0,0,0,0,0,0,0,0
"21144","OR5AR1",0,0,0,0,0,0,0,0
"21145","FAT1",83,165,275,85,123,113,245,195
"21146","OR5AK4P",0,0,0,0,0,0,0,0
"21147","LRRC55",1,0,0,0,0,0,0,0
"21148","SMTNL1",2,6,9,5,7,5,8,12
"21149","YPEL4",0,0,0,1,0,0,1,1
"21150","MED19",114,158,151,138,67,212,251,107
"21151","TEX47",0,0,0,0,0,0,0,0
"21152","ZNF804B",0,0,0,0,0,0,0,0
"21153","FOLH1B",1,2,4,3,2,5,5,3
"21154","FAT2",0,0,0,0,0,1,2,2
"21155","CABCOCO1",0,3,5,1,1,1,0,3
"21156","TMEM26",8,8,10,4,6,11,17,8
"21157","ZCCHC24",929,876,1023,625,699,1096,1413,1138
"21158","ENKUR",0,1,0,0,1,1,0,0
"21159","ARMC3",0,0,0,0,0,0,0,1
"21160","UNC5B",513,708,1032,394,524,798,1201,768
"21161","FAU",3379,3553,6377,3799,4458,7114,7340,6538
"21162","PROSER2-AS1",0,0,0,0,0,1,0,0
"21163","STOX1",0,5,4,2,1,6,2,1
"21164","FAM241B",10,7,2,11,3,41,31,4
"21165","TYSND1",62,42,51,85,41,164,159,88
"21166","ZNF25",10,10,13,9,15,20,30,10
"21167","GJD4",1,5,26,3,18,4,8,16
"21168","CCNY",100,83,135,82,38,165,236,115
"21169","RTKN2",6,3,5,5,2,5,7,7
"21170","TBATA",0,0,0,0,0,0,0,0
"21171","KCNJ5-AS1",0,0,0,0,0,0,0,0
"21172","HYLS1",10,17,11,12,11,17,15,7
"21173","TMEM218",3,2,3,0,0,9,14,4
"21174","SLC37A2",8,6,6,13,11,21,23,17
"21175","OR8B12",0,0,0,0,0,0,0,0
"21176","OR8G5",0,0,0,0,0,0,0,0
"21177","OR10G8",0,0,0,0,0,0,0,0
"21178","OR10G9",0,0,0,0,0,0,0,0
"21179","OR10S1",0,0,0,0,0,0,0,0
"21180","OR6T1",0,0,0,0,0,0,0,0
"21181","OR4D5",0,0,0,0,0,0,0,0
"21182","TBCEL",3,10,4,10,2,14,20,9
"21183","FBLN2",0,0,0,1,0,0,0,1
"21184","TLCD5",3,2,6,10,0,18,12,6
"21185","MRPL21",46,29,39,56,42,169,101,63
"21186","TPCN2",41,27,28,28,18,52,66,14
"21187","SPATA19",0,0,0,0,0,0,0,0
"21188","OR6Q1",0,0,0,0,0,0,0,0
"21189","OR9I1",0,0,0,0,0,0,0,0
"21190","OR9Q1",8,3,3,6,0,1,3,5
"21191","OR9Q2",0,0,0,0,0,0,0,0
"21192","OR1S2",0,0,0,0,0,0,0,0
"21193","OR1S1",0,0,0,0,0,0,0,0
"21194","OR10Q1",0,0,0,0,0,0,0,0
"21195","OR5B17",0,0,0,0,0,0,0,0
"21196","OR5B21",0,0,0,0,0,0,0,0
"21197","GLYATL2",2,1,1,0,1,1,1,1
"21198","MPEG1",0,0,0,0,0,0,1,0
"21199","OR5A2",0,0,0,0,0,0,0,0
"21200","OR5A1",0,0,2,0,1,0,0,1
"21201","OR4D6",0,0,0,0,0,0,0,1
"21202","OR4D11",0,0,2,0,0,0,0,0
"21203","PATL1",31,29,45,31,43,46,84,81
"21204","OOSP2",0,0,0,0,0,0,0,0
"21205","MS4A15",0,0,0,0,0,0,0,0
"21206","ABCB7",43,35,31,46,34,114,73,92
"21207","ALDH1A3",5,3,2,3,1,1,8,4
"21208","FBN1",417,458,856,442,537,1144,1220,1014
"21209","VWCE",1,3,16,0,12,3,9,39
"21210","CYB561A3",238,278,348,238,316,375,441,345
"21211","PPP1R32",89,138,319,73,309,104,201,365
"21212","GDPD4",0,0,0,0,0,0,0,0
"21213","DDIAS",11,4,3,12,8,11,7,2
"21214","CCDC83",4,2,3,4,3,2,3,2
"21215","LTO1",7,11,18,5,14,19,19,18
"21216","SHANK2-AS3",1,1,1,0,0,3,1,1
"21217","LRTOMT",90,83,144,95,131,218,205,264
"21218","ERICH6B",0,0,0,0,0,0,0,1
"21219","CBY2",0,0,0,0,0,0,0,0
"21220","FBN2",18,29,46,60,35,157,60,46
"21221","DLEU7",0,0,0,0,0,0,0,0
"21222","FAM124A",53,28,81,66,83,26,57,97
"21223","TPTE2P3",0,0,0,0,0,0,0,1
"21224","SKA1",33,42,39,79,39,309,103,211
"21225","CFAP53",4,4,7,4,3,4,4,8
"21226","GTSCR1",0,0,0,0,2,0,0,1
"21227","DOK6",12,14,16,21,10,20,29,15
"21228","EFEMP1",0,0,0,1,0,0,0,0
"21229","ATOH7",0,0,0,0,0,0,0,0
"21230","OTUD1",12,6,13,2,7,3,10,15
"21231","HEPACAM",85,146,70,154,110,118,72,121
"21232","FBP1",0,1,0,1,0,0,0,0
"21233","OAF",75,60,81,61,49,276,255,179
"21234","TIGD3",0,0,3,0,4,0,0,10
"21235","FAM181B",0,1,0,0,0,0,0,0
"21236","CCDC89",7,7,7,3,1,4,8,1
"21237","FCAR",0,0,1,1,0,2,0,3
"21238","LRRC63",0,0,1,0,0,2,0,2
"21239","CTAGE10P",1,1,0,0,1,0,1,1
"21240","RNF152",17,23,34,19,21,30,42,26
"21241","FCER1A",0,0,0,0,0,0,0,0
"21242","USP32P2",8,5,6,4,4,5,6,7
"21243","MS4A2",2,1,1,3,2,2,2,2
"21244","FCER1G",0,0,0,1,0,0,0,1
"21245","SDHAP4",8,9,11,5,12,12,13,23
"21246","FCER2",0,0,0,0,0,0,0,0
"21247","FABP5P3",1,0,1,0,0,2,2,2
"21248","ZNG1E",9,9,9,11,7,23,14,17
"21249","FCGR1A",0,1,4,0,1,1,0,4
"21250","WAC-AS1",646,963,901,598,282,785,1120,418
"21251","ZNF438",3,6,14,8,5,30,10,15
"21252","ZEB1-AS1",7,18,58,12,63,10,34,71
"21253","SLC16A9",1,2,0,0,1,0,2,1
"21254","FAM13C",3,8,13,6,3,9,13,3
"21255","MARCHF8",6,5,17,7,5,10,14,10
"21256","ZNF22-AS1",0,0,0,0,0,0,0,0
"21257","TMEM72-AS1",0,0,0,1,0,0,0,0
"21258","HNRNPA3",110,100,130,124,98,129,221,123
"21259","ZNF485",0,3,1,0,1,9,1,2
"21260","ALDH3B1",0,0,0,1,0,1,0,0
"21261","FCGR1BP",1,2,3,1,1,2,2,7
"21262","RASGEF1A",0,0,1,0,1,0,0,2
"21263","REEP3",36,37,53,44,43,85,73,71
"21264","JMJD1C",26,28,56,38,32,43,43,103
"21265","UCMA",0,0,1,0,0,0,0,0
"21266","RPP38-DT",0,0,2,0,1,0,1,3
"21267","FAM171A1",6,3,5,8,2,8,9,3
"21268","SLC39A12",0,0,0,0,0,0,0,0
"21269","NSUN6",31,40,72,41,55,49,60,81
"21270","ARL5B",7,9,8,4,12,9,10,11
"21271","LRRN4CL",16,8,16,8,7,17,13,13
"21272","HNRNPUL2",1367,1128,926,960,604,1003,1537,583
"21273","ALKBH3",18,13,19,20,24,30,31,43
"21274","LINC02685",0,0,0,1,1,2,1,2
"21275","EEF1AKMT1",1,4,11,11,6,3,10,17
"21276","SKA3",20,20,18,46,15,50,35,48
"21277","MICU2",69,67,67,60,75,43,90,75
"21278","SPATA13",3,10,12,5,8,6,10,18
"21279","CPNE2",12,12,22,7,16,18,14,65
"21280","ADGRG5",0,0,3,0,1,0,0,8
"21281","PRSS54",0,0,0,0,1,0,1,1
"21282","FCGR2A",28,19,35,22,37,21,35,49
"21283","CES5A",0,0,0,0,0,0,0,0
"21284","LINC00305",0,0,0,0,0,0,0,0
"21285","CCDC162P",1,10,26,4,18,4,4,42
"21286","AK9",3,10,12,6,19,6,6,24
"21287","NT5DC1",18,8,6,16,4,19,19,12
"21288","FCGR2B",0,0,1,0,3,0,0,4
"21289","CALHM4",0,0,1,0,1,0,0,1
"21290","ZUP1",4,4,9,6,6,6,7,7
"21291","FAM162B",0,0,0,0,0,0,1,0
"21292","TBC1D32",50,45,61,42,42,48,55,52
"21293","BEND6",1,4,2,1,1,24,4,6
"21294","GSTA5",0,0,0,0,0,0,0,0
"21295","OPN5",0,0,1,0,1,0,1,0
"21296","ADGRF4",0,0,1,0,1,0,0,0
"21297","ADGRF5",26,25,36,36,37,85,103,117
"21298","FCGR3A",0,0,0,0,0,0,0,3
"21299","TDRD6",0,1,2,1,0,1,2,0
"21300","SPATS1",1,3,5,1,3,2,2,3
"21301","LINC03040",0,0,0,0,1,0,0,0
"21302","RSPH9",1555,1474,1572,1721,1145,2643,2604,1142
"21303","LRRC73",47,28,36,21,34,34,63,80
"21304","TREML5P",0,0,0,0,0,0,0,0
"21305","ADCY10P1",1,2,1,0,0,0,1,2
"21306","OARD1",9,13,17,12,6,35,34,20
"21307","KIF6",7,11,39,8,33,20,21,75
"21308","TMEM217",30,19,8,19,9,38,31,11
"21309","FGD2",1,1,5,0,2,1,2,0
"21310","PI16",0,0,2,0,2,0,0,1
"21311","C6orf89",696,633,857,627,540,1484,1403,1296
"21312","ARMC12",1,4,4,1,3,3,4,8
"21313","SMIM29",388,329,327,366,289,781,763,414
"21314","LEMD2",297,247,277,241,185,445,551,319
"21315","FCGR3B",0,0,0,0,0,0,0,1
"21316","ZBTB9",13,11,20,17,15,100,54,162
"21317","ZBTB12",2,1,2,2,0,1,1,0
"21318","C6orf136",78,54,53,74,35,153,137,73
"21319","ZSCAN12P1",1,1,8,1,3,3,2,2
"21320","H2AC1",0,0,0,0,0,0,0,0
"21321","KDM1B",14,7,8,6,13,10,16,4
"21322","RBM24",2,3,2,3,0,3,7,3
"21323","RNF182",0,0,0,0,0,0,1,0
"21324","PHACTR1",58,67,143,96,120,84,115,175
"21325","FCGRT",10,6,9,8,5,35,22,24
"21326","SMIM13",110,79,100,91,88,118,154,132
"21327","SYCP2L",0,0,1,0,0,1,0,1
"21328","LINC00518",0,2,1,0,0,0,0,0
"21329","PXDC1",38,35,26,24,20,24,57,33
"21330","SERPINB9P1",0,0,0,0,0,1,1,0
"21331","ZSCAN25",43,43,59,55,41,60,83,53
"21332","FAM200A",4,22,17,13,7,21,29,13
"21333","FKTN",31,58,43,85,26,106,90,27
"21334","VWDE",0,1,2,0,2,0,0,6
"21335","PRPS1L1",0,0,0,0,1,0,0,0
"21336","POLR1F",102,137,77,190,93,566,207,572
"21337","SP8",0,0,0,0,0,0,2,0
"21338","HOXA11-AS",561,662,1018,495,802,592,830,1053
"21339","JAZF1",25,19,33,21,15,13,37,31
"21340","FCN1",0,2,4,4,10,8,6,5
"21341","PPP1R35",211,174,104,247,44,381,375,59
"21342","GPC2",4,0,2,2,1,6,7,5
"21343","BRAT1",450,309,450,362,316,660,659,377
"21344","SDK1",24,17,60,16,29,20,46,60
"21345","FOXK1",138,127,174,86,90,136,283,176
"21346","MMD2",0,0,0,0,0,0,1,0
"21347","LOC221946",0,0,4,1,0,2,2,1
"21348","DAGLB",335,327,410,245,180,414,533,280
"21349","CCZ1B",13,24,31,16,7,20,35,11
"21350","THSD7A",5,9,8,6,0,6,7,7
"21351","ALDH3B2",0,0,0,0,0,0,0,0
"21352","FCN2",0,0,0,0,0,0,0,0
"21353","VSTM2A",8,9,14,9,17,51,43,41
"21354","DKFZp434L192",0,0,0,0,0,0,0,0
"21355","TMED4",64,60,101,92,91,90,131,187
"21356","DKFZP586I1420",1,2,3,3,8,22,8,10
"21357","MTURN",13,5,6,5,3,9,12,18
"21358","PRR15",0,0,0,0,0,0,1,0
"21359","SRRM3",50,51,41,24,11,38,49,19
"21360","RSBN1L",187,271,279,218,104,231,318,163
"21361","FDFT1",44,49,116,53,223,727,212,1733
"21362","ELAPOR2",2,1,0,0,0,1,0,0
"21363","LRWD1",75,113,105,61,50,143,137,95
"21364","FAM185A",5,7,7,9,6,14,12,7
"21365","FBXL13",0,1,4,1,3,1,5,3
"21366","NAPEPLD",37,84,75,128,68,315,311,103
"21367","ATXN7L1",59,71,216,299,59,142,176,154
"21368","CDHR3",1,2,1,1,2,8,2,5
"21369","BEND7",28,68,51,42,19,47,113,24
"21370","FDPS",1321,1146,2136,1363,2043,1688,1642,1647
"21371","LNX2",3,2,0,1,3,3,7,3
"21372","ADGRG3",0,0,3,0,1,0,0,3
"21373","HS3ST5",0,1,1,2,0,0,2,4
"21374","GPRC6A",0,1,0,0,0,0,0,0
"21375","RFX6",0,0,0,0,0,0,0,0
"21376","SLC35F1",0,0,7,0,2,2,0,3
"21377","FAM83B",0,1,0,0,0,0,0,0
"21378","ADGRF2",0,1,0,0,0,0,0,2
"21379","TSPO2",0,1,0,0,1,0,2,0
"21380","UNC5CL",0,1,1,0,2,6,5,6
"21381","KCTD20",197,200,223,204,67,141,278,43
"21382","PXT1",0,0,0,0,0,0,2,0
"21383","LHFPL5",0,0,0,0,0,0,0,0
"21384","SCUBE3",114,105,173,109,186,1151,608,1182
"21385","ZSCAN23",4,5,4,14,3,15,12,2
"21386","NKAPL",0,2,15,0,6,2,0,35
"21387","TOB2P1",67,89,605,60,442,67,105,648
"21388","FAM217A",0,0,0,0,0,0,0,0
"21389","TMEM130",0,0,1,3,0,1,1,2
"21390","FERD3L",0,0,0,0,0,0,0,0
"21391","RPL23P8",54,32,47,48,66,91,73,1131
"21392","NYAP1",1,2,0,1,0,1,0,0
"21393","SLC29A4",513,348,409,368,322,472,626,432
"21394","RSPH10B",0,1,7,1,2,1,1,4
"21395","ALDH9A1",38,31,51,58,40,47,69,42
"21396","FDX1",73,68,53,77,28,88,90,56
"21397","ITPRID1",0,0,0,0,0,0,0,0
"21398","ZNRF2",4,3,0,2,4,0,3,5
"21399","SEMA3D",0,0,0,0,1,0,0,1
"21400","FDXR",183,1041,2250,284,2512,472,1929,3522
"21401","FECH",12,12,21,15,13,25,37,17
"21402","FEN1",55,20,16,59,15,64,33,26
"21403","GPC4",69,57,58,42,63,89,151,74
"21404","ALDH3A2",30,31,28,13,17,34,38,17
"21405","FER",52,66,78,77,25,101,102,31
"21406","FES",190,142,133,190,80,228,224,76
"21407","FGA",0,0,0,0,0,0,0,0
"21408","FGB",0,1,3,0,1,1,1,1
"21409","FGD1",113,76,76,81,32,159,172,51
"21410","FGF1",4,5,24,5,22,10,13,63
"21411","FGF2",58,93,113,40,33,43,86,41
"21412","FGF3",1,1,90,0,84,0,1,128
"21413","FGF4",0,0,1,0,0,0,0,0
"21414","ABCD2",5,4,6,9,3,18,5,2
"21415","FGF5",0,1,1,0,0,1,0,1
"21416","FGF6",0,0,1,0,1,0,0,1
"21417","FGF7",1,0,0,1,0,0,0,0
"21418","FGF8",9,8,12,11,14,8,15,17
"21419","FGF9",2,0,2,2,0,3,5,4
"21420","FGF10",0,0,1,0,1,1,0,1
"21421","FGF11",0,0,0,0,2,0,1,6
"21422","MAPK15",0,1,1,1,1,0,0,3
"21423","FGF12",104,286,83,381,211,84,75,302
"21424","FGF13",0,2,2,1,1,1,3,2
"21425","FGF14",32,86,26,49,39,45,22,33
"21426","ALDOA",3387,3769,5903,3207,3009,5804,6711,5879
"21427","FGFR1",2889,3382,5181,2492,1945,3665,5712,3502
"21428","FGFR3",4,4,4,2,2,10,8,3
"21429","GPC5",1,0,2,1,0,1,0,1
"21430","FGFR2",59,55,101,47,81,53,117,91
"21431","FGFR4",32,28,43,39,19,71,59,40
"21432","FGG",0,1,0,0,0,0,0,0
"21433","FGL1",0,0,0,0,0,0,0,1
"21434","FGR",1,4,265,0,371,1,4,800
"21435","FH",22,14,13,27,15,44,33,38
"21436","FHIT",11,5,12,5,15,13,13,60
"21437","FHL1",257,233,356,313,461,290,556,951
"21438","FHL2",1502,1249,2569,1397,3521,1151,1871,3647
"21439","FHL3",114,150,186,81,79,155,237,174
"21440","VEGFD",0,1,3,1,3,1,1,2
"21441","CASC3",37,25,35,29,32,44,86,33
"21442","NID2",0,0,4,0,1,2,1,5
"21443","COG2",359,323,273,344,250,456,486,187
"21444","TFEC",1,0,0,0,0,0,0,1
"21445","LAMB4",0,2,2,0,0,1,1,1
"21446","FKBP1A",115,95,178,101,161,120,214,140
"21447","RRAS2",6,3,5,2,4,4,8,6
"21448","ITGA11",780,755,948,677,927,1110,1531,1449
"21449","CLCA4",0,0,1,0,0,0,0,0
"21450","XRN2",34,31,72,51,30,64,74,47
"21451","IKZF3",4,7,7,5,5,6,6,8
"21452","IKZF2",1,1,4,1,1,2,3,5
"21453","MRAS",13,11,21,14,3,14,25,22
"21454","ATF5",239,604,626,263,222,329,799,349
"21455","FKBP1B",45,41,36,53,43,44,59,37
"21456","COPZ1",73,48,66,83,99,87,132,465
"21457","FKBP1AP1",2,0,4,1,3,3,4,4
"21458","COPG1",82,85,91,83,82,118,208,127
"21459","RASA3",35,48,72,44,18,40,59,22
"21460","PHLDA1",237,257,433,226,343,283,512,569
"21461","MTF2",10,20,14,25,11,29,24,27
"21462","HSPA4L",227,544,703,256,194,225,626,196
"21463","DNAJC8",257,180,349,412,250,1471,962,1146
"21464","PUF60",4633,4695,5347,4508,2848,5861,6774,2943
"21465","SCAF8",25,26,18,22,15,34,48,23
"21466","NLGN4Y",9,27,30,22,14,25,47,32
"21467","CEP162",19,21,21,28,13,18,22,17
"21468","ZNF652",97,88,80,147,59,248,150,65
"21469","ZFP30",14,30,22,13,9,20,21,2
"21470","RHOBTB3",269,272,339,239,122,180,346,88
"21471","COBLL1",0,3,2,3,3,4,3,0
"21472","RNF44",35,26,35,25,17,40,77,43
"21473","DLGAP4",726,647,642,490,455,879,1226,674
"21474","RAB11FIP2",10,17,26,20,8,125,36,82
"21475","PPM1E",2,1,4,1,4,4,3,9
"21476","FRMPD1",48,46,67,58,32,105,96,38
"21477","DOLK",363,284,335,311,185,621,621,268
"21478","VASH1",233,163,201,205,164,329,455,261
"21479","ZNF507",58,124,111,63,33,77,127,35
"21480","AAK1",456,581,581,395,260,747,748,384
"21481","CPEB3",16,7,13,7,8,4,15,117
"21482","ADNP2",93,97,92,105,135,67,119,156
"21483","ANKRD26",55,43,54,51,20,87,77,25
"21484","LMTK2",19,39,42,21,10,26,66,23
"21485","NTNG1",43,27,39,47,50,17,37,59
"21486","CHSY1",56,67,122,64,88,60,209,109
"21487","CILK1",36,71,55,62,18,80,137,21
"21488","ADGRL1",1169,1162,1234,749,438,1630,2209,1329
"21489","FKBP2",2598,2326,2327,2251,1910,2730,3125,1632
"21490","NLRP1",22,35,61,23,18,25,57,42
"21491","FNDC3A",28,28,35,29,35,42,53,55
"21492","ATG14",15,18,25,11,6,22,25,21
"21493","R3HDM2",29,57,95,47,35,47,148,55
"21494","SLITRK3",0,0,0,1,0,0,1,0
"21495","CNKSR2",9,10,13,21,16,14,12,7
"21496","FASTKD2",14,12,13,16,8,26,24,9
"21497","ZNF510",4,2,3,3,4,6,4,2
"21498","FKBP3",44,39,44,54,39,55,60,44
"21499","PPP6R1",1255,1056,1264,914,651,1414,1921,1506
"21500","NLGN1",9,6,31,101,19,11,30,51
"21501","SEC31A",141,207,265,213,213,259,498,316
"21502","DZIP1",77,98,127,81,37,143,188,67
"21503","PLEKHA6",1,1,9,1,3,0,2,19
"21504","ENPP4",8,10,3,8,3,10,10,4
"21505","INPP5F",9,7,8,8,4,15,25,8
"21506","MLXIP",4898,5447,6805,4263,4067,5329,8393,5374
"21507","TRAPPC8",29,26,27,20,17,23,34,27
"21508","MON1B",909,895,856,815,630,1538,1682,805
"21509","FKBP4",434,317,372,366,326,1504,1106,1841
"21510","MORC2",3672,301,128,112,4591,255,198,428
"21511","ANKRD6",12,14,20,10,6,12,29,12
"21512","ZHX2",1,0,3,0,1,2,0,0
"21513","CLSTN1",880,600,618,739,501,1159,1227,729
"21514","WDR37",8,5,18,9,10,8,11,13
"21515","ABLIM3",1,0,2,2,2,8,5,6
"21516","FOXJ3",14,13,15,8,15,17,23,17
"21517","UBOX5",235,251,327,199,290,302,369,297
"21518","KHDC4",6,12,14,10,11,19,28,11
"21519","FKBP5",3,7,19,10,12,8,24,23
"21520","ZBTB1",11,4,12,7,10,13,12,9
"21521","ZNF365",0,0,1,0,0,0,0,1
"21522","BAHD1",20,11,26,9,13,10,29,16
"21523","DIS3",51,38,74,54,28,60,49,35
"21524","RPH3A",0,0,2,0,1,0,2,3
"21525","CEP164",301,341,396,348,195,667,753,310
"21526","DENND3",121,248,350,157,368,138,200,319
"21527","ARHGEF15",1,0,0,0,1,1,0,0
"21528","ALDOB",0,0,0,0,0,0,0,0
"21529","FOXG1",40,48,56,24,43,14,69,42
"21530","CARD8",99,97,110,116,77,119,213,108
"21531","ARSG",89,108,128,96,79,185,239,134
"21532","RUFY3",40,68,74,60,28,84,88,36
"21533","BTBD3",95,101,124,121,123,109,162,108
"21534","SBNO2",1384,1672,2771,829,1322,1063,2455,2053
"21535","EPN2",161,251,221,193,83,253,346,96
"21536","TRAK1",162,243,119,229,149,315,151,166
"21537","DHX30",678,531,601,476,357,887,1044,513
"21538","SACM1L",7,7,10,10,6,6,23,12
"21539","FAN1",20,10,22,15,20,20,36,28
"21540","WDR47",22,13,39,10,26,18,30,43
"21541","RALY",13529,11184,16675,9662,15739,14820,16906,16059
"21542","KLRK1",0,0,1,0,1,0,0,1
"21543","MMRN1",0,0,0,0,1,0,0,0
"21544","NCBP2",137,184,324,144,118,117,277,181
"21545","ZP1",0,1,7,0,8,0,3,8
"21546","CD93",0,0,0,0,0,0,0,1
"21547","MAPRE1",67,69,112,102,126,162,162,203
"21548","KIFAP3",5,20,23,14,17,16,26,18
"21549","MSRB2",13,11,23,24,30,23,29,163
"21550","MAPRE3",862,700,811,591,658,784,930,777
"21551","PLA2R1",3,6,6,3,1,6,3,3
"21552","ATF6",154,190,253,346,161,366,434,220
"21553","HABP4",59,52,71,41,55,110,100,228
"21554","SEPHS2",99,110,111,203,143,1590,1076,1005
"21555","SEPHS1",123,87,93,94,64,172,203,117
"21556","RAB3GAP1",147,117,194,124,146,253,241,441
"21557","RAB18",45,36,38,45,50,31,68,31
"21558","POMZP3",645,649,961,505,960,736,966,1144
"21559","SIRT2",2202,1779,1755,1483,1314,2137,2491,1277
"21560","RPIA",38,31,19,35,11,43,35,21
"21561","ELL2",3,1,6,0,3,1,5,5
"21562","SCAP",645,582,492,324,301,822,922,581
"21563","SNW1",24,35,34,40,17,53,69,38
"21564","FOXF1",484,553,972,463,952,434,983,1176
"21565","SHANK2",44,42,65,37,60,97,78,86
"21566","DKK1",0,0,0,0,1,0,0,0
"21567","KIN",17,20,18,19,17,36,30,26
"21568","CCT5",595,504,692,861,653,468,681,655
"21569","PTGR1",19,11,14,18,17,15,25,19
"21570","FOXF2",4,2,0,1,2,4,9,1
"21571","SLC4A1AP",24,19,23,32,14,28,31,51
"21572","CYP2G1P",0,0,0,1,0,0,0,0
"21573","P2RX2",26,11,23,22,13,29,22,15
"21574","TRIM32",4,1,4,3,2,7,8,10
"21575","SCMH1",458,328,436,265,303,474,600,445
"21576","FOXC1",43,30,146,39,65,39,96,416
"21577","FOXD1",62,47,102,47,18,26,124,22
"21578","LAMB2P1",0,0,0,1,1,12,2,12
"21579","TPX2",1561,1039,1439,1648,1201,3219,2413,1766
"21580","PAXIP1",21,51,39,25,10,35,41,20
"21581","AKR7A3",7,3,8,6,9,5,8,19
"21582","NT5C2",16,16,22,12,16,16,25,17
"21583","EFR3B",95,74,148,112,93,166,161,212
"21584","FOXD4",1,2,2,2,2,1,4,1
"21585","TCF25",1825,2965,3121,3361,1581,5593,5897,3474
"21586","NINL",284,264,496,606,295,363,564,204
"21587","DIP2C",49,77,78,64,32,27,80,36
"21588","MAST1",7,2,18,1,6,2,6,17
"21589","PDCD11",140,250,344,236,152,473,583,251
"21590","ACIN1",938,1776,2134,1279,411,871,2017,432
"21591","SORCS3",0,0,0,0,0,0,0,0
"21592","SV2C",0,1,3,0,3,3,1,3
