"","SYMBOL","GSM2298375","GSM2298377","GSM2298378","GSM2298379","GSM2298380","GSM2298381","GSM2298382"
"21833","MINAR1",47,119,6,12,18,17,25
"21834","OTUD3",662,573,214,253,292,306,516
"21835","ANKRD12",626,571,1129,1397,2368,2507,996
"21836","KAZN",779,1170,670,698,2676,1809,646
"21837","MTCL1",765,557,391,325,604,539,1167
"21838","SCFD1",1696,2037,1277,1208,1571,1514,2080
"21839","DENND5A",2383,3022,982,504,1846,718,1627
"21840","DDHD2",1158,1321,588,282,693,372,835
"21841","FMO1",3,10,8,5,3,3,4
"21842","CAMTA1",1295,1217,1325,1008,2264,1249,1247
"21843","PPIP5K2",1125,1502,360,308,497,340,1452
"21844","MCF2L",85,118,512,648,1112,944,345
"21845","ZC3H7B",6226,6633,4164,4549,8697,7907,9612
"21846","EXOC7",4940,6567,3558,3507,8389,6412,10626
"21847","ADGRL2",0,3,368,231,493,324,273
"21848","DNMBP",2019,2916,585,431,1330,824,541
"21849","MGA",757,741,472,316,697,372,256
"21850","FMO2",1,0,0,0,0,0,0
"21851","TSPYL4",195,275,724,1172,1399,1627,1057
"21852","CAMSAP2",1181,1381,1378,1279,2551,2005,1199
"21853","TASOR",1675,1567,981,831,1610,1063,1014
"21854","CLEC16A",1105,1103,1309,1574,2522,2197,1792
"21855","POFUT2",1284,983,849,837,1751,1429,4094
"21856","KLHL18",1867,2166,505,636,955,806,936
"21857","CLUH",5094,3841,3071,3205,4330,3484,1772
"21858","NUP160",1544,1520,1073,614,860,419,655
"21859","FMO3",0,0,0,0,0,0,9
"21860","MTUS2",1,1,1,4,7,6,11
"21861","CSTF2T",1008,818,465,522,445,562,2093
"21862","ADGRL3",0,0,1,0,0,0,3
"21863",NA,22,35,24,13,36,14,16
"21864","WWC1",7669,6594,3323,3678,6688,6473,2589
"21865","AGTPBP1",487,458,377,209,451,313,581
"21866","IQCE",2072,1787,2629,2508,4809,3220,864
"21867","FMO4",180,151,131,110,229,150,53
"21868","FBXW11",2286,3160,1815,1463,4142,2672,3688
"21869","SMG6",662,821,573,643,1544,1389,1835
"21870","ANKS1A",961,1128,959,729,1426,1143,507
"21871","MGRN1",1355,1988,1925,2856,5867,5220,1604
"21872","BICD2",1947,1865,1676,1743,3625,3136,3944
"21873","FMO5",1586,1657,387,317,348,231,842
"21874","ATMIN",2477,3742,2344,1366,4761,2469,908
"21875","EHBP1",1108,1924,530,381,762,507,1555
"21876","WSCD1",0,0,127,129,275,127,379
"21877","KIF13B",186,229,261,151,320,119,1041
"21878","UBR2",465,617,439,273,605,350,347
"21879","ACSL6",19,10,0,1,11,1,0
"21880","NEMP1",860,450,345,439,347,299,1723
"21881","FKBP15",933,872,1334,1191,2726,2190,1300
"21882","ICOSLG",396,531,429,651,653,517,110
"21883","SIN3B",1472,1447,1080,1199,2564,1917,2167
"21884","FMOD",0,0,0,0,1,0,145
"21885","NCAPD3",2792,1239,1019,618,541,452,1877
"21886","DMXL2",246,325,490,291,671,284,217
"21887","KIAA0930",6098,6009,5588,5581,12580,9639,14386
"21888","SATB2",291,327,226,195,287,180,326
"21889","SLC9A8",406,474,439,415,934,679,485
"21890","CUX2",2,0,12,9,16,38,165
"21891","DNAJC13",621,635,673,363,1006,408,908
"21892","TUT4",1070,1520,50,30,90,35,506
"21893","FMR1",1062,833,1228,727,1473,739,1056
"21894","TRIM2",388,1099,284,148,684,414,421
"21895","RPGRIP1L",260,290,234,194,230,192,166
"21896","MAN2B2",1334,1280,922,1420,1705,2191,1889
"21897","WASHC4",387,520,386,254,495,298,535
"21898","USP22",11477,11102,6723,10305,12180,13527,17242
"21899","NEDD4L",780,836,513,370,714,433,2788
"21900","SASH1",165,283,259,219,922,663,686
"21901","TBC1D30",1596,1259,1416,1595,1614,1782,58
"21902","TTC28",8,2,161,89,299,118,329
"21903","CLASP1",788,909,803,682,1350,763,1181
"21904","DPY19L1",2862,2230,455,473,347,467,2782
"21905","SZT2",591,728,345,246,643,367,1452
"21906","WDR7",197,260,91,66,180,75,324
"21907","SYNM",78,77,128,212,241,287,1395
"21908","JADE2",1467,1374,2386,2131,3410,1939,2006
"21909","VPS39",1434,1816,857,823,1779,1506,2749
"21910","AFF2",0,0,2,0,3,2,60
"21911","DNAJC16",454,928,250,289,425,319,510
"21912","ESYT1",1919,1520,2522,2676,4117,3172,3928
"21913","SYNE1",62,132,63,48,146,56,313
"21914","SMCHD1",1402,830,445,272,420,109,904
"21915","DOCK9",1156,1601,468,302,815,425,4358
"21916","PHF24",2,1,0,3,7,15,0
"21917","FN1",208,162,814,349,1682,531,8492
"21918","U2SURP",2524,1916,942,765,930,607,1259
"21919","KHNYN",2624,3301,4479,3150,13327,8229,2538
"21920","UBR4",2248,1956,1833,1058,3320,1304,4006
"21921","SUN1",3679,3017,2079,1587,2984,2432,4019
"21922","HAUS5",1142,584,828,1120,736,560,1194
"21923","VPS8",506,598,578,550,1300,1013,1095
"21924","ANGEL1",771,887,902,1120,1245,1137,307
"21925","USP24",1347,1206,551,330,682,321,887
"21926","ENTREP2",2,7,6,13,12,8,25
"21927","FNBP4",1834,1675,1263,947,1581,970,938
"21928","ZNF629",2611,2595,3263,3328,5150,4156,2360
"21929","PSD3",502,1077,160,152,681,441,982
"21930","OBSL1",1036,754,2871,2810,3842,3020,2780
"21931","ARHGEF12",3445,3732,1689,1524,3683,2486,1744
"21932","MATCAP2",323,299,141,88,155,90,111
"21933","LARP1",4233,4312,6053,6616,10045,7791,6474
"21934","PPP1R13B",594,516,2259,2209,3378,2603,879
"21935","PUM2",3889,4038,2071,1280,3086,1980,2451
"21936","ARHGEF18",1505,1187,912,1226,2015,2073,3017
"21937","TNS2",368,265,215,260,469,299,380
"21938","CRTC1",485,523,792,1179,1456,1602,736
"21939","UFL1",492,533,263,211,389,315,317
"21940","RRP8",1170,1009,678,963,903,940,847
"21941","ICE1",1835,2091,1115,969,1585,1247,1147
"21942","SRGAP2",921,714,1354,1710,2044,1505,1870
"21943","SMG5",6061,4934,5485,6927,9859,10377,6697
"21944","AHCYL2",300,308,195,279,390,392,300
"21945","MAU2",1004,1063,1061,1194,2011,1760,2035
"21946","SPECC1L",1069,1114,832,1136,1325,1300,2995
"21947","NCSTN",1725,1770,736,1029,1458,1379,3215
"21948","NUDCD3",3462,2821,1874,2670,4056,4391,5680
"21949","SIK3",636,719,417,373,802,488,553
"21950","MED13L",2737,4463,2039,1433,5360,3098,1292
"21951","FNTA",2170,2503,649,525,1313,1204,2004
"21952","ZDHHC17",469,498,169,96,214,114,381
"21953","ECPAS",3020,2675,2413,2172,3651,2905,1767
"21954","ADNP",3409,3535,3779,3431,6270,5026,2121
"21955","LARS2",897,934,345,381,364,258,619
"21956","PIP5K1C",1648,1955,1584,1812,4017,3570,3279
"21957","NCAPH",2847,742,781,990,230,155,2485
"21958","PPWD1",924,693,623,506,600,521,829
"21959","CTDNEP1",7516,7461,4096,5054,7796,6199,4478
"21960","ATP13A2",3092,2989,3310,4893,5691,7357,3721
"21961","FRAT2",340,418,1236,755,1678,857,165
"21962","FBXO46",747,632,581,583,1159,798,360
"21963","EXOSC2",4110,3624,2948,4095,1899,2376,2606
"21964","DICER1",1205,1009,1001,889,1708,1352,679
"21965","COTL1",23835,19200,3883,3836,5347,4862,40394
"21966","SIRT5",578,579,589,698,1103,999,682
"21967","SIRT4",37,41,55,62,125,119,43
"21968","SIRT3",838,801,919,735,886,830,1251
"21969","SIRT1",820,797,318,332,437,440,595
"21970","COMMD3",929,910,1651,1484,1897,1973,1725
"21971","NCS1",6214,6008,5874,5227,10054,7391,2998
"21972","ZFPM2",11,37,0,0,2,0,338
"21973","KCNH4",0,0,0,1,0,1,0
"21974","KCNH3",2387,1655,579,485,851,775,133
"21975","MLYCD",358,726,1153,1333,2044,1942,736
"21976","CRB1",0,3,0,0,2,0,1
"21977","FNTB",539,416,214,430,563,496,714
"21978","NOMO1",3306,3245,3631,3568,6482,4534,7959
"21979","ITGB3BP",1424,571,437,287,257,158,1199
"21980","TMED3",4946,5791,10092,12881,16961,18560,5992
"21981","TDRD7",198,199,484,320,599,267,268
"21982","GRIP1",3,3,179,127,360,200,121
"21983","SLC7A8",126,149,347,217,2018,1219,48
"21984","RYBP",1011,1050,913,815,1860,1755,1832
"21985","TPSD1",0,0,2,0,0,3,0
"21986","AP4E1",546,728,668,482,1204,719,745
"21987","GPR161",806,752,198,169,402,154,1112
"21988","RHOQ",1199,1875,1788,857,4902,2497,535
"21989","LINC01565",1,2,0,0,0,0,0
"21990","TARDBP",9015,6955,4385,5380,6933,7251,8149
"21991","CELA3B",0,0,0,0,3,5,0
"21992","TRS-AGA2-3",0,0,0,0,0,0,0
"21993","HARS2",2234,2667,1941,2163,2760,2614,2267
"21994","ATP1B4",0,0,0,0,0,0,0
"21995","OTP",4,3,3,3,1,5,1
"21996","SLC35A3",878,622,563,386,740,401,333
"21997","SLC44A1",2091,1562,4287,3709,6028,5264,4248
"21998","SF3B3",5822,4845,6045,5616,6908,4249,3724
"21999","SF3B1",5607,4469,2934,1481,3429,1811,1818
"22000","ANGPTL2",1,0,0,0,2,0,1190
"22001","ABCB10",1018,668,227,246,258,190,819
"22002","ABCB9",484,838,694,786,1086,828,906
"22003","FOLH1",0,0,0,0,0,0,0
"22004","ABCA6",1,4,0,0,0,0,0
"22005","ABCA5",112,142,121,111,161,140,152
"22006","HEY1",6,7,47,14,74,39,204
"22007","ICMT",8599,4748,3585,3384,5079,3999,8234
"22008","GCAT",3841,4044,632,1168,533,740,3547
"22009","CBX6",6866,6384,4912,6855,9057,6937,7524
"22010","NPTXR",419,314,1054,1758,3029,3086,2739
"22011","CBX5",3153,2036,5002,6102,4083,3478,11997
"22012","PHF3",1562,1682,1014,615,1438,668,713
"22013","TRAM1",6328,6289,2453,1667,4107,3109,3510
"22014","CAPN7",640,744,767,465,1149,634,606
"22015","ETHE1",2236,2627,972,935,2262,1295,1481
"22016","QPRT",2,0,7907,7836,18835,12118,26
"22017","BRD4",1675,1220,3775,6827,7441,7790,5540
"22018","SEC11A",5063,4460,5444,4544,7179,5616,4428
"22019","ISCU",4977,9945,3748,2999,14296,12150,2316
"22020","FOLR1",129,153,125,116,165,199,19
"22021","SEC61G",6792,5467,3091,1629,5135,3147,4128
"22022","PES1",10781,9401,4729,6917,5015,6475,6526
"22023","TGDS",1133,1195,216,116,230,134,299
"22024","LEPROTL1",2379,2462,1081,704,1345,1175,1904
"22025","CES3",124,137,4,2,2,3,0
"22026","CBX7",573,636,536,366,642,400,787
"22027","HEY2",0,3,408,301,332,167,46
"22028","TNFRSF13B",0,0,0,0,0,1,0
"22029","HAAO",1,2,0,5,11,20,8
"22030","MACF1",1223,1346,1044,983,2022,1046,3618
"22031","FOLR2",1,0,0,0,0,1,1
"22032","DAAM2",10,12,17,26,10,10,229
"22033","ZFYVE26",461,534,471,420,1017,681,490
"22034","RIMBP2",0,0,0,1,12,20,3
"22035","TMEM131",1546,2284,934,647,2601,1433,1131
"22036","BICRAL",453,582,310,237,570,383,168
"22037","LRRC8B",782,1282,233,288,424,297,223
"22038","TTC9",144,204,1520,922,4289,2479,202
"22039","POFUT1",2866,2646,1656,1616,2017,1488,5223
"22040","KCTD2",2245,2286,1506,1920,2791,2644,4806
"22041","NUP188",4345,3129,1645,1516,1429,844,2557
"22042","SUZ12",2623,1527,637,618,864,683,2083
"22043","SCRIB",6646,7051,4670,6061,14664,14751,3600
"22044","SPIDR",2202,2508,1967,1295,3516,1677,2726
"22045","MORC3",486,593,285,142,462,212,265
"22046","SLC39A14",3467,2940,464,654,566,629,4025
"22047","MTREX",2000,1566,884,773,1153,878,1079
"22048","R3HDM1",2143,2613,1541,1325,2359,1258,1337
"22049","ANP32D",128,86,46,15,13,7,37
"22050","FOLR3",0,0,0,0,3,0,0
"22051","ANP32C",397,247,297,336,429,214,354
"22052","RPL13A",69885,84179,62521,80536,91742,75184,126920
"22053","KAT6B",510,608,734,795,1236,968,298
"22054","CABIN1",1521,1203,1229,1316,1806,1758,2474
"22055","SRRM2",7586,4092,7830,6011,12042,6366,5119
"22056","ARHGAP45",2359,1547,1354,1577,2012,1926,854
"22057","ACAP2",957,862,576,469,829,607,914
"22058","ZNF281",636,751,503,604,1086,869,736
"22059","CLCF1",482,550,557,458,1685,1233,720
"22060","FOS",181,126,487,130,1030,253,59
"22061","NNT",0,0,471,219,603,235,710
"22062","MMD",419,326,167,60,152,59,691
"22063","PRAME",925,850,31,13,30,7,0
"22064","PIK3R5",38,74,38,43,51,28,1
"22065","TNPO3",3943,2874,2424,2794,3684,3270,3111
"22066","ADAT1",644,872,2676,4027,3680,4102,1474
"22067","OR52A1",0,0,0,0,0,0,0
"22068","SLC16A8",3,12,3,2,0,2,8
"22069","FOSB",76,228,23,15,42,15,135
"22070","TRS-TGA4-1",0,1,0,0,0,0,0
"22071","SEC14L2",1266,1577,587,576,2344,1799,890
"22072","MAPK8IP2",122,80,142,254,326,331,62
"22073","RBFOX2",7785,10781,10831,7342,12755,8756,8850
"22074","SEZ6L",0,0,0,0,0,0,7
"22075","ATP6V0A2",471,249,472,474,459,468,558
"22076","SYNGR4",4,4,19,22,18,35,0
"22077","LILRA4",0,0,0,0,0,0,0
"22078","TTC33",485,598,108,65,198,87,424
"22079","DNPEP",3782,3946,6854,8187,6936,7192,3760
"22080","FOSL2",974,1155,2139,2575,8001,7078,3111
"22081","PSD4",436,757,2253,2703,6438,5916,261
"22082","RASD2",107,142,76,18,106,41,5
"22083","CDK20",161,172,276,282,379,406,280
"22084","HYAL4",0,0,2,1,1,1,0
"22085","TSPAN12",166,299,21,18,24,15,245
"22086","TSPAN15",687,758,5833,4725,14067,8733,838
"22087","PIGN",222,263,198,131,226,207,1074
"22088","SNAPIN",1558,1717,1417,900,3204,2031,968
"22089","WBP2",4010,4678,4069,4322,9097,8404,8066
"22090","WBP1",306,475,1345,937,4624,2474,488
"22091","FPGS",2687,2541,2799,4447,3320,3007,3727
"22092","GTPBP4",4032,3521,3927,3680,4421,3532,5338
"22093","CLDN14",0,1,3,1,11,14,0
"22094","CHST5",7,20,7,18,11,18,7
"22095","DDAH2",1089,779,7035,6487,11863,10758,3958
"22096","LPAR3",1804,1963,7,4,19,4,142
"22097","ZNF346",697,615,826,947,1547,1219,1767
"22098","ARL2BP",2504,3058,1014,661,1958,1581,2329
"22099","PADI4",4,0,7,19,241,285,0
"22100","FPR1",1,5,0,0,2,3,0
"22101","PRG1",0,0,0,0,11,2,0
"22102","DDAH1",963,758,521,581,700,947,3179
"22103","FPR2",0,1,0,0,0,0,0
"22104","CDC42EP4",3164,2860,2661,4277,6342,5720,13439
"22105","CASP14",0,0,72,136,184,280,1
"22106","CCNDBP1",694,1079,527,540,921,955,2806
"22107","SMUG1",1605,2118,1843,1346,3438,2131,1231
"22108","VSIG2",29,4,1,22,4,0,26
"22109","TMEM50A",2260,2699,1708,1524,3380,3046,3454
"22110","RIGI",164,268,240,135,415,300,102
"22111","ELP5",3681,2981,2163,2324,2741,1931,2157
"22112","KLHDC2",790,1018,1220,797,2111,1438,776
"22113","CARHSP1",3261,1269,6543,6875,6067,5538,8617
"22114","FPR3",0,0,0,1,7,13,0
"22115","PDSS1",1071,997,429,565,340,447,568
"22116","FAM215A",0,1,0,0,0,0,0
"22117","LEMD3",927,646,447,342,673,597,605
"22118","HEBP2",1873,2129,4964,3087,7245,5734,1264
"22119","ORC6",2883,702,409,599,182,174,3426
"22120","ORC3",1137,810,597,545,580,500,997
"22121","OPN3",39,53,254,131,1016,452,586
"22122","ACOT9",2344,2098,802,696,1022,991,3708
"22123","PATZ1",1595,1399,2744,3595,4264,3234,1753
"22124","AMACR",82,151,304,376,498,626,221
"22125","CLEC5A",1,0,0,0,0,0,0
"22126","CORO1C",5819,3943,2459,2743,4605,4029,14063
"22127","DAPK2",39,43,122,215,328,309,47
"22128","CD2AP",1899,1868,736,457,1319,853,1332
"22129","MKRN1",2287,2993,3881,2779,8068,4850,2018
"22130","MKRN2",2042,2216,1259,1218,1921,1882,2402
"22131","PHLDA3",1415,4349,9215,9309,33243,35706,4178
"22132","ZMYND8",881,1213,6029,5695,10108,4830,785
"22133","PPY2P",1,1,0,0,0,0,0
"22134","PYY2",2,1,24,11,20,10,5
"22135","SH3BP1",2052,1229,1114,1336,1326,790,883
"22136","TSSK2",28,10,13,28,18,32,93
"22137","ZIM2",1,0,0,0,0,0,0
"22138","NTSR2",1,2,0,1,0,3,0
"22139","BACE1",390,356,1331,1484,4115,2863,2258
"22140","RUSC1",3980,2238,4334,4566,4432,4490,2683
"22141","CBLC",1246,1333,0,0,26,6,0
"22142","FAM89B",1351,1254,4073,4335,9658,6883,2789
"22143","SPO11",0,0,0,0,0,0,0
"22144","PRND",0,0,0,0,2,2,0
"22145","BRD7P3",9,4,0,1,1,0,1
"22146","KCNE5",5,10,0,0,0,0,5
"22147","CA14",1305,974,2010,1971,2433,2143,933
"22148","KPNA6",2913,3235,3098,4081,5256,5703,4966
"22149","SSBP2",49,52,423,322,478,530,182
"22150","NUP62",6098,3509,4084,6522,5176,6457,7823
"22151","RABGAP1",608,796,1702,1489,3326,2352,1107
"22152","DNAAF11",83,98,15,9,70,32,25
"22153","HSPBP1",5813,4275,3389,5785,4254,5192,6373
"22154","LDOC1",0,0,10296,11473,15939,15368,1248
"22155","SNHG1",4225,5486,741,565,762,272,765
"22156","LY96",0,1,2,0,0,0,195
"22157","EDC4",2681,1789,1577,1262,1914,1083,1808
"22158","PPP1R15A",1875,2644,1117,518,2704,1268,3397
"22159","PLD3",2559,2767,3786,3714,9429,7003,5396
"22160","ARFIP2",6515,7119,3859,4197,5939,6484,2039
"22161","SSBP3",1352,1122,2153,2944,3014,3774,7329
"22162","POLA2",1642,535,1543,2317,697,819,5104
"22163","TRIM29",5,7,141,184,613,1333,0
"22164","PLXNB2",6955,9386,8610,9256,24276,21640,6471
"22165","SLC7A11",262,443,311,179,554,407,2156
"22166","LSM5",4086,3736,2990,1941,2618,2366,1933
"22167","PLA2G15",545,536,903,1383,1910,2028,1608
"22168","ZKSCAN5",798,1260,545,557,964,861,1009
"22169","UBBP4",6252,4795,2498,4130,4491,3932,6330
"22170","CEMIP2",367,623,466,466,1240,1197,1205
"22171","TMEFF2",0,1,7,1,0,1,124
"22172","STX12",1143,1282,550,505,1140,1084,1981
"22173","SMPX",0,3,0,0,0,0,0
"22174","SH3BP4",2298,2814,1523,1188,3665,2754,5658
"22175","SGK3",326,280,92,131,109,109,103
"22176","RAB38",559,726,0,0,0,0,0
"22177","PRKD3",490,396,257,124,226,152,1510
"22178","KCNE4",0,1,2,1,0,0,88
"22179","CADM1",0,1,1059,1706,2236,2509,751
"22180","GSPT2",24,13,3,5,1,8,322
"22181","GABARAPL1",946,2197,201,90,413,210,2372
"22182","SHPK",1457,794,1342,1996,1539,1737,1068
"22183","TMEM245",1763,1794,2156,1996,2957,2910,3655
"22184","FRRS1L",0,3,0,0,0,0,12
"22185","EID1",5960,6705,4505,3445,10236,7419,15786
"22186","NPAP1",1,0,0,0,1,0,0
"22187","BHMT2",0,0,0,0,0,1,0
"22188","AIPL1",0,0,1,0,0,0,7
"22189","SDF2L1",7621,7700,3584,4743,5242,5967,4469
"22190","PPIL2",1357,1430,1322,1726,2294,2637,1975
"22191","PITPNB",4497,4365,1252,1688,1998,2203,5838
"22192","PISD",1644,2249,1039,1371,1715,1676,1313
"22193","OSBP2",1021,843,419,388,766,435,254
"22194","MAFF",801,987,270,147,633,438,6247
"22195","IL17RA",1235,1022,1303,1359,1664,1934,2138
"22196","GABARAPL3",28,39,1,2,2,1,14
"22197","FLRT3",0,0,171,95,241,162,4
"22198","FLRT2",3,9,4,2,2,2,1172
"22199","FLRT1",20,9,28,15,25,29,36
"22200","FKBP8",17036,13592,20905,27558,40679,38650,17340
"22201","BRD1",1254,780,1016,788,1359,912,1246
"22202","ARHGAP8",656,878,684,733,1509,942,2
"22203","APOL2",447,982,393,590,822,1173,2380
"22204","AP1B1P1",2,2,0,0,1,1,0
"22205","ANKRD62P1-PARP4P3",2,5,3,1,6,0,2
"22206","POTEH",0,0,1,0,1,0,0
"22207","BCL2L13",1983,2519,1620,1242,3289,1964,2545
"22208","MTCH1",11242,9977,10352,8981,15625,12838,22753
"22209","MTCH2",6254,6337,6476,5779,7485,7209,5391
"22210","ALK",2,0,1,2,6,4,12
"22211","ALOX12",63,98,114,101,333,185,67
"22212","FXN",1172,1780,397,596,633,509,725
"22213","ABCA4",13,16,83,82,173,109,12
"22214","ALOX5",34,63,0,6,125,135,6
"22215","ALOX5AP",0,0,5,0,8,9,10
"22216","KIF4A",1208,375,499,476,90,62,1386
"22217","IFIT5",724,847,191,167,380,295,743
"22218","EML2",2364,3056,640,413,2412,937,2746
"22219","FTSJ1",3690,4266,2056,2401,2824,2884,7543
"22220","LAMP5",0,0,0,0,0,1,11
"22221","NAA80",439,734,341,290,538,500,204
"22222","TFIP11",1780,2000,1157,1156,1602,1578,1671
"22223","PANX1",1707,2281,795,836,1656,1375,1002
"22224","CLDN15",228,271,134,85,218,105,92
"22225","FJX1",1119,1311,1174,1046,1155,968,2825
"22226","PRPF6",3936,3126,7801,6805,9145,7754,5179
"22227","ZNF318",776,742,488,430,691,537,641
"22228","TP53TG3",0,0,0,0,0,1,0
"22229","ALOX12B",99,220,15,26,593,1390,2
"22230","FRK",134,310,92,120,249,115,39
"22231","ALOX12P2",108,135,49,69,120,49,0
"22232","SPDYA",138,100,123,65,97,76,172
"22233","MS4A6E",0,0,0,0,0,0,0
"22234","VGLL2",0,0,0,0,0,0,68
"22235","CNPY4",103,89,458,522,391,434,1720
"22236","DEFB105A",0,0,0,0,0,0,0
"22237","DEFB106A",0,0,0,0,0,0,0
"22238","DEFB107A",0,0,0,0,0,0,0
"22239","DEFB108B",0,0,0,0,0,0,0
"22240","DEFB109A",0,0,0,0,1,0,0
"22241","DEFB110",0,0,0,0,0,0,0
"22242","DEFB112",0,0,0,0,0,0,0
"22243","DEFB113",0,0,0,0,0,0,0
"22244","DEFB114",0,0,0,0,0,0,0
"22245","DEFB115",0,0,0,0,0,0,0
"22246","DEFB116",0,0,0,0,0,0,0
"22247","DEFB119",0,0,0,0,0,0,0
"22248","DEFB121",0,0,0,0,0,0,0
"22249","DEFB122",0,0,0,0,0,0,0
"22250","DEFB123",0,0,0,0,0,0,0
"22251","DEFB124",0,0,0,0,1,0,0
"22252","DEFB125",0,0,0,0,0,0,0
"22253","DEFB128",0,0,0,0,0,0,0
"22254","DEFB130A",0,0,0,0,0,0,0
"22255","ATP6V0D2",0,0,1,1,8,3,19
"22256","ATP6V1C2",2282,1761,2231,2836,2859,2889,4346
"22257","ALOX15",1,5,320,285,693,326,0
"22258","CTAG1A",1,0,2,0,0,0,0
"22259","TTTY10",0,0,0,0,0,0,1
"22260","TTTY7",0,0,0,0,0,0,0
"22261","TXLNGY",9,2,1,0,1,0,79
"22262","CNOT6L",754,697,342,314,613,492,490
"22263","GAS2L2",0,3,2,1,3,5,0
"22264","AKR7L",101,87,52,91,103,92,93
"22265","AKR7A2P1",7,5,0,1,0,2,1
"22266","CDC26",1466,1386,1054,546,1416,597,615
"22267","SLC17A8",0,1,1,0,0,0,0
"22268","RNASEH1",4197,5604,2806,2557,3615,3002,3118
"22269","AFG1L",82,52,145,90,145,95,155
"22270","TRBV22OR9-2",0,0,0,0,0,0,0
"22271","TRBV26OR9-2",0,0,0,0,0,0,0
"22272","TRBVAOR9-2",0,0,0,0,0,0,0
"22273","C21orf91-OT1",1,2,0,0,1,0,0
"22274","STAC3",134,162,66,61,82,50,5
"22275","PELI3",593,762,946,1176,1848,1967,855
"22276","LINC00314",0,0,0,0,0,0,0
"22277","POLR2J2",732,694,1595,1612,4015,3206,1514
"22278","STH",0,0,0,0,0,1,0
"22279","MTVR2",4,4,1,0,7,2,1
"22280","SPESP1",0,3,179,79,216,151,0
"22281","IL27",0,1,1,0,3,1,0
"22282","ALOX15B",5,5,0,0,8,0,0
"22283","MTOR",1623,1588,965,791,1436,740,1356
"22284","ALPI",0,0,0,0,0,0,0
"22285","FRG1",1194,1114,511,663,644,834,1417
"22286","FRZB",10,8,7,1,3,4,17
"22287","FSHB",0,0,0,0,0,0,0
"22288","ALPL",6,4,1,0,0,5,8258
"22289","CENPI",511,144,313,374,64,83,810
"22290","FSHR",1,0,0,0,0,0,0
"22291","NR5A2",165,248,45,36,23,16,35
"22292","FTH1",6267,11709,8688,13092,16255,16539,10551
"22293","FTH1P3",183,326,155,223,261,234,157
"22294","ABL1",2355,2257,2863,2710,4482,3156,4528
"22295","ALPP",1,1,24,5,0,12,12
"22296","ALPG",1,2,0,0,1,1,1
"22297","FTL",14825,21701,7887,7955,10223,7454,19008
"22298","ADAM2",0,0,9,2,5,2,0
"22299","NR5A1",1,1,0,0,1,5,11
"22300","FUCA1",973,1733,882,941,1748,1688,576
"22301","FUCA2",6580,5484,3472,4290,4854,4785,3942
"22302","GAST",8,18,8,5,65,76,0
"22303","FUS",19200,10506,9426,12157,8390,9053,17543
"22304","FUT1",433,544,237,315,539,529,21
"22305","FUT2",286,345,33,15,39,30,25
"22306","FUT3",14,14,44,28,118,80,0
"22307","FUT4",349,315,117,66,98,94,177
"22308","FUT5",1,5,14,5,66,36,9
"22309","FUT6",2,2,2,5,19,7,0
"22310","TMEM9",3680,3195,8352,8300,12319,9676,6095
"22311","ZNF396",24,53,52,79,189,213,50
"22312","FUT7",1,0,5,3,4,5,0
"22313","FAM197Y2",0,0,0,0,0,0,0
"22314","TTTY16",0,0,0,0,0,0,0
"22315","TTTY17A",0,0,0,0,0,0,0
"22316","TTTY18",0,0,0,0,0,0,0
"22317","TTTY20",0,0,0,0,0,0,0
"22318","TTTY19",0,0,0,0,0,0,0
"22319","TTTY21",0,0,0,0,0,0,0
"22320","TTTY22",0,0,0,0,0,0,0
"22321","TTTY23",0,0,0,0,0,0,0
"22322","NEIL2",2623,3361,678,588,751,621,1284
"22323","STXBP4",325,333,137,155,199,200,425
"22324","FNDC5",4,7,11,13,12,15,19
"22325","FUT8",784,888,3490,2527,8396,5810,1954
"22326","HEPACAM2",0,1,0,0,3,1,0
"22327","TECRL",0,0,0,0,0,0,0
"22328","HCG27",16,1,4,2,12,2,5
"22329","CUTALP",283,466,864,1310,1427,1602,749
"22330","LINGO1-AS1",0,0,0,0,0,0,0
"22331","KDSR",2149,2570,461,372,782,561,2012
"22332","LINC00612",3,11,7,3,13,3,2
"22333","PRR14L",1362,1688,846,852,1866,1131,852
"22334","EPHX4",102,113,27,37,22,25,33
"22335","CDY1B",0,0,0,0,0,0,0
"22336","SERHL2",243,198,87,123,394,215,184
"22337","ACKR1",0,0,0,0,0,0,2
"22338","RICTOR",172,248,168,57,168,98,126
"22339","ZNF503-AS1",155,176,3,3,16,4,0
"22340","FYB1",0,0,3,4,9,13,5
"22341","EIF4E1B",7,3,1,1,3,0,0
"22342","FYN",272,626,468,402,1414,1291,3401
"22343","IPMK",245,282,193,89,254,187,174
"22344","ZBTB38",430,986,178,194,501,386,735
"22345","FZD2",343,347,922,1215,1434,1277,5124
"22346","SLC25A30",1039,1882,290,334,401,381,1414
"22347","LCLAT1",827,612,258,295,236,254,751
"22348","CADM2",2,0,2,1,1,0,2
"22349","LINC02052",0,1,0,0,1,2,0
"22350","TMEM244",1,3,1,0,1,0,8
"22351","GPATCH11",592,465,278,328,272,372,1041
"22352","ZNF620",388,300,214,145,156,130,130
"22353","ANKRD18A",170,263,221,325,440,488,20
"22354","IFI6",1955,1427,4463,4295,10285,9030,2602
"22355","MMS22L",791,340,287,363,266,167,366
"22356","TTC41P",28,27,13,5,33,13,14
"22357","WASHC2C",637,729,765,594,1253,844,1048
